event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used,t90_lastcross,censored_lastcross,crossing_time_lastcross,t50,t50_censored,peak_outage_clean,threshold_used_t90,threshold_used_t50,crossing_time_t50,t90,t90_censored
22115_2020-10-09 23:00:00,2020279N16284,22115,Vernon,2020-10-09 23:00:00,122,47247,25934.0,1377.91666666667,122,57.3374262915064,2709021.3799948,5.08333333333333,2020,10,21.625075223935266,7.44019490067162,120.67579351966945,993.0518355665632,146,146,97.9887987012986,0,2020-10-14 00:59:19.675324675,62.4483308863875,0,0.8679390784653943,0.1,0.43396953923269715,2020-10-12 13:26:53.991190995,97.9887987012986,0
22079_2020-10-10 00:00:00,2020279N16284,22079,Rapides,2020-10-10 00:00:00,93,127189,44066.0,1377.95833333333,93,23.9660862958849,3048222.5498873,3.875,2020,10,21.71203215361528,8.451430810539822,139.466561224367,988.043086431227,117,117,63.970560747663335,0,2020-10-12 15:58:14.018691588,42.04501607717028,0,0.5920210593201107,0.1,0.29601052966005537,2020-10-11 18:02:42.057877813,63.970560747663335,0
22001_2020-10-10 00:00:00,2020279N16284,22001,Acadia,2020-10-10 00:00:00,140,56744,28173.0,1377.95833333333,140,84.5392986580727,4797097.96305368,5.83333333333333,2020,10,27.87279872436524,7.759425599554109,78.41505069434643,983.710352625,164,164,120.80130208333306,0,2020-10-15 00:48:04.687499999,92.07492300457639,0,0.9660373340904251,0.1,0.48301866704521257,2020-10-13 20:04:29.722816475,120.80130208333306,0
22039_2020-10-10 00:00:00,2020279N16284,22039,Evangeline,2020-10-10 00:00:00,119,31986,18115.0,1377.95833333333,119,18.1988238550809,582107.579828616,4.95833333333333,2020,10,23.30735136144949,7.782658822680892,118.77496415227759,984.7695273042928,143,143,44.94060606060583,0,2020-10-11 20:56:26.181818181,23.106324472960555,0,0.7029533535743858,0.1,0.3514766767871929,2020-10-10 23:06:22.768102658,44.94060606060583,0
22023_2020-10-10 00:00:00,2020279N16284,22023,Cameron,2020-10-10 00:00:00,70,4902,1936.0,1377.95833333333,70,17.5910955392466,86231.5503333867,2.91666666666667,2020,10,27.836067891568884,10.190771300151562,76.19451860934186,985.5386307737474,94,94,69.37824074074055,0,2020-10-12 21:22:41.666666666,68.69495711349306,0,0.35114107883817425,0.1,0.17557053941908712,2020-10-12 20:41:41.845608575,69.37824074074055,0
22043_2020-10-10 00:00:00,2020279N16284,22043,Grant,2020-10-10 00:00:00,94,22000,9252.0,1377.95833333333,94,37.0313299648714,814689.259227171,3.91666666666667,2020,10,21.77713058095193,8.249129776538117,125.13429560889158,991.7907490475328,118,118,82.21314285714278,0,2020-10-13 10:12:47.314285714,47.03754963645361,0,0.8503783783783784,0.1,0.4251891891891892,2020-10-11 23:02:15.178691233,82.21314285714278,0
22055_2020-10-10 00:00:00,2020279N16284,22055,Lafayette,2020-10-10 00:00:00,120,247866,56946.0,1377.95833333333,120,43.3374380769725,10741877.4263869,5.0,2020,10,29.11012915726546,8.329522745234236,55.735045416287456,987.6401905906594,144,144,117.00775127768306,0,2020-10-14 21:00:27.904599659,48.085251491900834,0,0.8219909073355685,0.1,0.4109954536677842,2020-10-12 00:05:06.905370843,117.00775127768306,0
22009_2020-10-10 01:00:00,2020279N16284,22009,Avoyelles,2020-10-10 01:00:00,108,38751,21763.0,1378.0,108,14.4109350205774,558438.142982395,4.5,2020,10,24.016003446841456,8.101793524661858,109.03450233729367,988.9261614822248,132,132,42.81739130434778,0,2020-10-11 19:49:02.608695652,18.983751846380834,0,0.6185093281867475,0.1,0.30925466409337377,2020-10-10 19:59:01.506646971,42.81739130434778,0
22097_2020-10-10 01:00:00,2020279N16284,22097,St. Landry,2020-10-10 01:00:00,116,81773,46186.0,1378.0,116,42.2049330828506,3451223.99298394,4.83333333333333,2020,10,26.74222759781133,8.11807977466116,79.61642635019494,988.2730310973128,140,140,96.35288568257472,0,2020-10-14 01:21:10.388457269,66.70351105331584,0,0.6714851442297288,0.1,0.3357425721148644,2020-10-12 19:42:12.639791937,96.35288568257472,0
22037_2020-10-10 01:00:00,2020279N16284,22037,East Feliciana,2020-10-10 01:00:00,75,19135,10427.0,1378.0,75,28.936977901557,553709.072146293,3.125,2020,10,26.968923927705035,9.519407986387739,45.75695599431421,997.5583760274944,99,99,68.73102493074778,0,2020-10-12 21:43:51.689750692,39.21822358346083,0,0.8213943688948477,0.1,0.41069718444742387,2020-10-11 16:13:05.604900459,68.73102493074778,0
22077_2020-10-10 02:00:00,2020279N16284,22077,Pointe Coupee,2020-10-10 02:00:00,71,20151,5088.0,1378.04166666667,71,23.4133254716981,471801.921580189,2.95833333333333,2020,10,27.042478610391488,9.676532384604968,65.28522343891481,992.5887450502996,95,95,46.07900355871861,0,2020-10-12 00:04:44.412811387,32.37952196382417,0,0.8020833333333334,0.1,0.4010416666666667,2020-10-11 10:22:46.279069767,46.07900355871861,0
22047_2020-10-10 02:00:00,2020279N16284,22047,Iberville,2020-10-10 02:00:00,47,29506,9123.0,1378.04166666667,47,7.08111404003483,208935.350865268,1.95833333333333,2020,10,24.84794206484521,11.328914044039202,34.512470109356066,995.8974065443488,71,71,23.519571045576388,0,2020-10-11 01:31:10.455764075,17.947963800904724,0,0.3401442307692308,0.1,0.1700721153846154,2020-10-10 19:56:52.669683257,23.519571045576388,0
22063_2020-10-10 03:00:00,2020279N16284,22063,Livingston,2020-10-10 03:00:00,37,148425,67936.0,1378.08333333333,37,4.3129800350031,640154.061695335,1.54166666666667,2020,10,23.793159773855496,11.753671022427389,28.522633242556587,1000.6129167794012,61,61,18.722719449225277,0,2020-10-10 21:43:21.790017211,15.018895672248888,0,0.28382813994907197,0.1,0.14191406997453598,2020-10-10 18:01:08.024420096,18.722719449225277,0
22085_2020-10-10 03:00:00,2020279N16284,22085,Sabine,2020-10-10 03:00:00,47,21985,16090.0,1378.08333333333,47,5.26298411393033,115706.705744758,1.95833333333333,2020,10,21.754260791327525,8.621338848902276,119.35739198751854,999.694335546092,71,71,19.089387755101946,0,2020-10-10 22:05:21.795918367,19.981632653061112,0,0.17282953203654217,0.1,0.08641476601827108,2020-10-10 22:58:53.877551020,19.089387755101946,0
22069_2020-10-10 03:00:00,2020279N16284,22069,Natchitoches,2020-10-10 03:00:00,67,36663,13400.0,1378.08333333333,67,14.5529119505258,533553.410842126,2.79166666666667,2020,10,20.931668283747527,8.644177835805054,112.48677070948412,997.0052212045018,91,91,45.21186440677945,0,2020-10-12 00:12:42.711864406,20.13323353293389,0,0.5356716417910448,0.1,0.2678358208955224,2020-10-10 23:07:59.640718562,45.21186440677945,0
22091_2020-10-10 03:00:00,2020279N16284,22091,St. Helena,2020-10-10 03:00:00,47,10822,6962.0,1378.08333333333,47,14.8128045681965,160304.171037022,1.95833333333333,2020,10,26.276337039861023,10.625575329279872,31.470847901388503,999.5809981108312,71,71,44.92199999999972,0,2020-10-11 23:55:19.199999999,21.7026699029125,0,0.5769451622164801,0.1,0.28847258110824003,2020-10-11 00:42:09.611650485,44.92199999999972,0
22005_2020-10-10 03:00:00,2020279N16284,22005,Ascension,2020-10-10 03:00:00,24,130458,57918.0,1378.08333333333,24,2.92206066526567,381206.190269229,1.0,2020,10,22.96223529285153,13.251160745983883,27.121536661901622,999.8681870860928,48,48,15.562936486114722,0,2020-10-10 18:33:46.571350013,15.808057124594445,0,0.1692881437870129,0.1,0.08464407189350645,2020-10-10 18:48:29.005648540,15.562936486114722,0
22033_2020-10-10 03:00:00,2020279N16284,22033,East Baton Rouge,2020-10-10 03:00:00,47,450544,216262.0,1378.08333333333,47,8.33978476051795,3757439.9851428,1.95833333333333,2020,10,25.70508301431573,10.893219729593282,39.90045562676946,997.5413762019232,71,71,34.09626998223778,0,2020-10-11 13:05:46.571936056,21.099301044757777,0,0.3466027318715262,0.1,0.1733013659357631,2020-10-11 00:05:57.483761128,34.09626998223778,0
28063_2020-10-10 04:00:00,2020279N16284,28063,Jefferson,2020-10-10 04:00:00,132,7087,4885.0,1378.125,132,26.9363594446885,190897.979384507,5.5,2020,10,25.480154924355595,7.517251250570933,62.02611392037762,993.6473525656615,156,156,114.23589743589723,0,2020-10-14 22:14:09.230769230,70.53649635036473,0,0.417451863990168,0.1,0.208725931995084,2020-10-13 02:32:11.386861313,114.23589743589723,0
22029_2020-10-10 04:00:00,2020279N16284,22029,Concordia,2020-10-10 04:00:00,34,18116,5239.0,1378.125,34,3.3699795103001,61050.5488085967,1.41666666666667,2020,10,24.58854435909132,10.73625855351777,92.22855332763751,991.797398047402,58,58,14.098652291105,0,2020-10-10 18:05:55.148247978,14.10512746769111,0,0.19908379461729336,0.1,0.09954189730864668,2020-10-10 18:06:18.458883688,14.098652291105,0
22127_2020-10-10 04:00:00,2020279N16284,22127,Winn,2020-10-10 04:00:00,110,13205,5378.0,1378.125,110,27.286209638618,360314.39827795,4.58333333333333,2020,10,23.1436546481794,7.389328198015388,104.86993094630625,995.2164014952782,134,134,64.53366013071889,0,2020-10-12 20:32:01.176470588,38.53103448275861,0,0.7653724688835222,0.1,0.3826862344417611,2020-10-11 18:31:51.724137931,64.53366013071889,0
22021_2020-10-10 04:00:00,2020279N16284,22021,Caldwell,2020-10-10 04:00:00,65,9554,6215.0,1378.125,65,10.3490039320597,98874.3835668983,2.70833333333333,2020,10,21.73612712592283,8.718753721369225,114.07957574709602,993.0609275675996,89,89,38.92769230769222,0,2020-10-11 18:55:39.692307692,20.4197103083425,0,0.41480289621882543,0.1,0.20740144810941272,2020-10-11 00:25:10.957110033,38.92769230769222,0
28001_2020-10-10 04:00:00,2020279N16284,28001,Adams,2020-10-10 04:00:00,111,28408,17241.0,1378.125,111,20.2379097694523,574918.540730602,4.625,2020,10,25.42563870773781,7.714654329620337,77.34935297564338,992.9073749363544,135,135,87.21507936507916,0,2020-10-13 19:12:54.285714285,35.710090763480835,0,0.49759266778815475,0.1,0.24879633389407738,2020-10-11 15:42:36.326748531,87.21507936507916,0
28085_2020-10-10 05:00:00,2020279N16284,28085,Lincoln,2020-10-10 05:00:00,45,34717,18000.0,1378.16666666667,45,7.82937401666677,271812.37773662,1.875,2020,10,23.702665694499263,10.644129983043511,22.621478802664036,997.7492535932056,69,69,37.83435996150139,0,2020-10-11 18:50:03.695861405,37.25767098027889,0,0.25859663111731285,0.1,0.12929831555865642,2020-10-11 18:15:27.615529004,37.83435996150139,0
28113_2020-10-10 05:00:00,2020279N16284,28113,Pike,2020-10-10 05:00:00,37,39644,22526.0,1378.16666666667,37,5.83121357085979,231172.630803165,1.54166666666667,2020,10,22.822576163128645,11.195536129974014,19.387631189475577,999.3989205955336,61,61,18.55079365079361,0,2020-10-10 23:33:02.857142857,13.261107050408055,0,0.40626252906743643,0.1,0.20313126453371821,2020-10-10 18:15:39.985381469,18.55079365079361,0
28037_2020-10-10 05:00:00,2020279N16284,28037,Franklin,2020-10-10 05:00:00,129,7642,6768.0,1378.16666666667,129,23.7837329336839,181755.287079212,5.375,2020,10,24.856180257245526,7.496628521700988,47.268479548333104,995.308594783058,153,153,86.17199999999973,0,2020-10-13 19:10:19.199999999,19.90198015252361,0,0.7782780584230178,0.1,0.3891390292115089,2020-10-11 00:54:07.128549085,86.17199999999973,0
28029_2020-10-10 07:00:00,2020279N16284,28029,Copiah,2020-10-10 07:00:00,104,27719,15626.0,1378.25,104,5.94730027626109,164853.216357681,4.33333333333333,2020,10,25.440245015853023,7.96637516758558,30.714928948444555,996.7148454381752,128,128,32.070719178081944,0,2020-10-11 15:04:14.589041095,17.116844132178056,0,0.26059132215538205,0.1,0.13029566107769103,2020-10-11 00:07:00.638875841,32.070719178081944,0
28149_2020-10-10 07:00:00,2020279N16284,28149,Warren,2020-10-10 07:00:00,34,42649,21767.0,1378.25,34,3.3978784796715,144916.11927951,1.41666666666667,2020,10,24.61379438288072,10.44369620396421,63.22777707714077,994.8294469975492,58,58,17.287890624999722,0,2020-10-11 00:17:16.406249999,17.177734374999723,0,0.20518001469507716,0.1,0.10259000734753858,2020-10-11 00:10:39.843749999,17.287890624999722,0
22073_2020-10-10 07:00:00,2020279N16284,22073,Ouachita,2020-10-10 07:00:00,67,157702,80298.0,1378.25,67,13.6961015659068,2159902.60914664,2.79166666666667,2020,10,21.899485128897208,8.4615421094624,112.20559297649788,995.0776146556714,91,91,45.28963165075028,0,2020-10-12 04:17:22.673942701,28.60675562969139,0,0.4598603730851077,0.1,0.22993018654255384,2020-10-11 11:36:24.320266889,45.28963165075028,0
22107_2020-10-10 08:00:00,2020279N16284,22107,Tensas,2020-10-10 08:00:00,32,3846,3689.0,1378.29166666667,32,5.87503388452155,22595.3803198699,1.33333333333333,2020,10,25.54030325846576,10.44621292566411,81.39447305890302,992.3124047433902,56,56,15.001333333333056,0,2020-10-10 23:00:04.799999999,10.86651835372611,0,0.42233667660612634,0.1,0.21116833830306317,2020-10-10 18:51:59.466073414,15.001333333333056,0
22111_2020-10-10 08:00:00,2020279N16284,22111,Union,2020-10-10 08:00:00,39,20721,13678.0,1378.29166666667,39,5.41622031645945,112229.501177356,1.625,2020,10,19.39070081495539,8.738833591671403,108.83289225962912,998.4161075938206,63,63,15.910426959668056,0,2020-10-10 23:54:37.537054805,15.019071589167778,0,0.3132036847492323,0.1,0.15660184237461616,2020-10-10 23:01:08.657721004,15.910426959668056,0
22067_2020-10-10 08:00:00,2020279N16284,22067,Morehouse,2020-10-10 08:00:00,106,24446,12857.0,1378.29166666667,106,26.8487921881556,656345.573831651,4.41666666666667,2020,10,20.37364083722719,7.14138629106007,124.09066620112434,996.2869495026628,130,130,81.77833333333305,0,2020-10-13 17:46:41.999999999,36.25188365995111,0,0.6988410982344249,0.1,0.34942054911721243,2020-10-11 20:15:06.781175824,81.77833333333305,0
22049_2020-10-10 08:00:00,2020279N16284,22049,Jackson,2020-10-10 08:00:00,39,14839,9014.0,1378.29166666667,39,6.86056579875468,101803.935887721,1.625,2020,10,22.749642303072168,9.215209856383055,93.80702078181862,996.8495950969826,63,63,35.06620046620028,0,2020-10-11 19:03:58.321678321,11.799271092703334,0,0.3936099400931884,0.1,0.1968049700465942,2020-10-10 19:47:57.375933732,35.06620046620028,0
22059_2020-10-10 09:00:00,2020279N16284,22059,LaSalle,2020-10-10 09:00:00,36,14729,5838.0,1378.33333333333,36,9.13841098481282,134599.655395308,1.5,2020,10,21.807169877888523,9.787457971931786,110.61616149345888,991.191822993035,60,60,11.701809954751111,0,2020-10-10 20:42:06.515837104,8.682187349699445,0,0.8033573141486811,0.1,0.40167865707434053,2020-10-10 17:40:55.874458918,11.701809954751111,0
05003_2020-10-10 11:00:00,2020279N16284,05003,Ashley,2020-10-10 11:00:00,30,18354,8952.0,1378.41666666667,30,2.47263650453297,45382.770404198,1.25,2020,10,19.461074044058964,9.31763020084706,114.36960862188428,997.6785150006244,54,54,10.62798165137611,0,2020-10-10 21:37:40.733944954,10.6215596330275,0,0.20031351472399508,0.1,0.10015675736199754,2020-10-10 21:37:17.614678899,10.62798165137611,0
37075_2020-10-27 20:00:00,2020299N18277,37075,Graham,2020-10-27 20:00:00,55,7980,6337.0,1395.83333333333,55,8.22376518857504,65625.6462048288,2.29166666666667,2020,10,26.65215577431095,10.471906325148177,65.12496386681798,995.4969182342232,79,79,48.95378065395084,0,2020-10-29 20:57:13.610354223,48.09042915531333,0,1.0,0.1,0.5,2020-10-29 20:05:25.544959128,48.95378065395084,0
01013_2020-10-28 00:00:00,2020299N18277,01013,Butler,2020-10-28 00:00:00,75,18650,9859.0,1396.0,75,13.7275258604063,256018.357296577,3.125,2020,10,30.63154882169717,9.368036480120413,26.477087200851816,999.8732777488798,99,99,69.36425120772944,0,2020-10-30 21:21:51.304347826,42.38684834123222,0,0.6805491990846682,0.1,0.3402745995423341,2020-10-29 18:23:12.654028436,69.36425120772944,0
13123_2020-10-28 10:00:00,2020299N18277,13123,Gilmer,2020-10-28 10:00:00,86,32407,14335.0,1396.41666666667,86,35.0248883223767,1135051.55586326,3.58333333333333,2020,10,29.420136717130557,10.150832557003456,74.88850586858737,995.7506100751772,110,110,86.0,1,,74.45535714285694,0,0.8626199887069452,0.1,0.4313099943534726,2020-10-31 12:27:19.285714285,86.0,1
13011_2020-10-28 13:00:00,2020299N18277,13011,Banks,2020-10-28 13:00:00,59,19328,9168.0,1396.54166666667,59,5.34253239421913,103260.466115467,2.45833333333333,2020,10,28.122055007000355,8.879453908133806,45.267839342051616,999.5867866709184,83,83,52.224999999999724,0,2020-10-30 17:13:29.999999999,30.777153558052223,0,0.2937711355950693,0.1,0.14688556779753464,2020-10-29 19:46:37.752808988,52.224999999999724,0
51590_2020-10-28 18:00:00,2020299N18277,51590,Danville,2020-10-28 18:00:00,53,42229,13504.0,1396.75,53,17.8594675581476,754187.455513014,2.20833333333333,2020,10,28.92788370917825,9.665989002259842,28.851361890487816,996.0007061887254,77,77,0.9781309118425,0,2020-10-28 18:58:41.271282633,39.389784852275,0,0.9633441943127962,0.1,0.4816720971563981,2020-10-30 09:23:23.225468190,0.9781309118425,0
22051_2020-10-28 22:00:00,2020299N18277,22051,Jefferson,2020-10-28 22:00:00,74,425884,212391.0,1396.91666666667,74,49.5829932623458,21116603.5025409,3.08333333333333,2020,10,29.777330328593035,10.236952638702151,61.31825657959501,989.742519811603,98,98,74.0,1,,74.0,1,0.8436233173722051,0.1,0.42181165868610254,,74.0,1
22109_2020-10-28 22:00:00,2020299N18277,22109,Terrebonne,2020-10-28 22:00:00,74,104786,27783.0,1396.91666666667,74,31.1812979159918,3267363.48342512,3.08333333333333,2020,10,22.815997794805057,9.472264198294997,40.5385876351313,990.9080509444102,98,98,74.0,1,,49.23841059602639,0,0.6426231868408739,0.1,0.32131159342043697,2020-10-30 23:14:18.278145695,74.0,1
22057_2020-10-28 22:00:00,2020299N18277,22057,Lafourche,2020-10-28 22:00:00,74,95870,44281.0,1396.91666666667,74,17.02738313435,1632415.22109013,3.08333333333333,2020,10,26.51533428630064,9.516921868052258,50.35661850292055,991.0278351378804,98,98,74.0,1,,66.01429753454028,0,0.35234073304577584,0.1,0.17617036652288792,2020-10-31 16:00:51.471124345,74.0,1
22075_2020-10-28 22:00:00,2020299N18277,22075,Plaquemines,2020-10-28 22:00:00,74,22516,12671.0,1396.91666666667,74,53.3866970549947,1202054.87089026,3.08333333333333,2020,10,35.53694959926568,12.158586192311848,44.16051230474063,994.1010544247137,98,98,74.0,1,,74.0,1,0.9809801909872938,0.1,0.4904900954936469,,74.0,1
22087_2020-10-28 22:00:00,2020299N18277,22087,St. Bernard,2020-10-28 22:00:00,74,44479,20460.0,1396.91666666667,74,63.8587987049499,2840375.50759747,3.08333333333333,2020,10,35.08887664521931,12.220073910146946,53.25315176051553,991.924757827213,98,98,74.0,1,,74.0,1,0.9715053763440861,0.1,0.48575268817204303,,74.0,1
22071_2020-10-28 23:00:00,2020299N18277,22071,Orleans,2020-10-28 23:00:00,73,369749,194337.0,1396.95833333333,73,37.9621811895637,14036478.53266,3.04166666666667,2020,10,30.83188057501879,10.143767091359493,69.78397879412849,988.6062964650146,97,97,73.0,1,,50.711603211603055,0,0.8032953066065649,0.1,0.40164765330328245,2020-10-31 01:42:41.771561771,73.0,1
28045_2020-10-28 23:00:00,2020299N18277,28045,Hancock,2020-10-28 23:00:00,73,46094,26221.0,1396.95833333333,73,44.0784104343847,2031750.25056253,3.04166666666667,2020,10,30.99188992602053,9.565396154329761,64.58662819221723,989.3322068546564,97,97,73.0,1,,73.0,1,0.7679340986232409,0.1,0.38396704931162046,,73.0,1
22089_2020-10-28 23:00:00,2020299N18277,22089,St. Charles,2020-10-28 23:00:00,73,50998,23012.0,1396.95833333333,73,34.0971232986371,1738885.09398389,3.04166666666667,2020,10,23.89522724688206,8.884185159524161,62.443332234516625,989.916045995844,97,97,73.0,1,,50.04373309287639,0,0.770337215365896,0.1,0.385168607682948,2020-10-31 01:02:37.439134355,73.0,1
22095_2020-10-29 00:00:00,2020299N18277,22095,St. John the Baptist,2020-10-29 00:00:00,24,39864,19859.0,1397.0,24,4.99033183946825,198934.588448562,1.0,2020,10,22.155769410918037,12.707645190063912,62.71188888533772,993.2553170490507,48,48,19.136523652365,0,2020-10-29 19:08:11.485148514,17.23417132216,0,0.3215166926834181,0.1,0.16075834634170905,2020-10-29 17:14:03.016759776,19.136523652365,0
22103_2020-10-29 00:00:00,2020299N18277,22103,St. Tammany,2020-10-29 00:00:00,47,273263,127840.0,1397.0,47,16.8726198679717,4610662.72298155,1.95833333333333,2020,10,27.190692000918915,11.054985590209922,72.15278192630245,991.3138316695602,71,71,43.152780806979166,0,2020-10-30 19:09:10.010905125,23.47158676076889,0,0.6103223585916661,0.1,0.30516117929583303,2020-10-29 23:28:17.712338768,43.152780806979166,0
28109_2020-10-29 01:00:00,2020299N18277,28109,Pearl River,2020-10-29 01:00:00,50,57261,29839.0,1397.04166666667,50,10.2938436274674,589435.779952411,2.08333333333333,2020,10,26.055543763126007,9.815512423557523,63.98417771451521,991.5374898055207,74,74,42.74511320754694,0,2020-10-30 19:44:42.407547169,42.335849056603614,0,0.3453869097489862,0.1,0.1726934548744931,2020-10-30 19:20:09.056603773,42.74511320754694,0
28059_2020-10-29 01:00:00,2020299N18277,28059,Jackson,2020-10-29 01:00:00,71,144975,78978.0,1397.04166666667,71,25.599515038713,3711289.69273742,2.95833333333333,2020,10,35.830245237530406,10.064653404817326,48.51184247175829,994.5115325029484,95,95,71.0,1,,36.97254150702417,0,0.6651936639781202,0.1,0.3325968319890601,2020-10-30 13:58:21.149425287,71.0,1
28047_2020-10-29 01:00:00,2020299N18277,28047,Harrison,2020-10-29 01:00:00,71,211044,102896.0,1397.04166666667,71,50.8596252526823,10733618.7518271,2.95833333333333,2020,10,34.054175739828864,10.209211769252345,57.26274824842644,990.4212237474696,95,95,71.0,1,,61.66773675762417,0,0.952437412533043,0.1,0.4762187062665215,2020-10-31 14:40:03.852327447,71.0,1
28039_2020-10-29 01:00:00,2020299N18277,28039,George,2020-10-29 01:00:00,71,25206,16764.0,1397.04166666667,71,49.3237890718206,1243255.42734431,2.95833333333333,2020,10,32.31036957140011,8.921648972929422,56.17923265126111,991.2595658383808,95,95,71.0,1,,71.0,1,0.8564781675017895,0.1,0.42823908375089476,,71.0,1
28131_2020-10-29 01:00:00,2020299N18277,28131,Stone,2020-10-29 01:00:00,71,18669,9525.0,1397.04166666667,71,41.241154855643,769931.12,2.95833333333333,2020,10,30.940596026466004,8.708902584066367,58.6372885387391,989.9018452380952,95,95,71.0,1,,48.69565217391278,0,0.9020472440944882,0.1,0.4510236220472441,2020-10-31 01:41:44.347826086,71.0,1
28041_2020-10-29 02:00:00,2020299N18277,28041,Greene,2020-10-29 02:00:00,70,13552,8867.33333333333,1397.08333333333,70,43.0015794223827,582757.40433213,2.91666666666667,2020,10,27.20460931780607,8.707571211801815,58.56608367435665,991.601894123783,94,94,70.0,1,,70.0,1,0.7518050541516246,0.1,0.3759025270758123,,70.0,1
01097_2020-10-29 02:00:00,2020299N18277,01097,Mobile,2020-10-29 02:00:00,70,411411,208689.0,1397.08333333333,70,19.2540402295216,7921323.94486771,2.91666666666667,2020,10,34.58355528502052,9.948632448747103,46.03032524828758,996.575615311177,94,94,66.72973421926889,0,2020-10-31 20:43:47.043189368,31.411304951475,0,0.5173248230620684,0.1,0.2586624115310342,2020-10-30 09:24:40.697825310,66.72973421926889,0
28111_2020-10-29 02:00:00,2020299N18277,28111,Perry,2020-10-29 02:00:00,70,11368,7283.0,1397.08333333333,70,16.250858162845,184739.755595222,2.91666666666667,2020,10,24.98017237758926,8.441615984972254,54.51536907936166,990.6039257218846,94,94,68.4322580645161,0,2020-10-31 22:25:56.129032258,13.440721649484445,0,0.5922010160648085,0.1,0.29610050803240423,2020-10-29 15:26:26.597938144,68.4322580645161,0
01025_2020-10-29 03:00:00,2020299N18277,01025,Clarke,2020-10-29 03:00:00,69,22515,7796.0,1397.125,69,53.3319475582377,1200768.79927372,2.875,2020,10,30.85250286198564,8.723482036237973,61.129752035349696,993.3301150926656,93,93,69.0,1,,69.0,1,1.0,0.1,0.5,,69.0,1
01053_2020-10-29 03:00:00,2020299N18277,01053,Escambia,2020-10-29 03:00:00,43,36666,11541.0,1397.125,43,11.6325130455764,426517.723329103,1.79166666666667,2020,10,31.79048314283597,10.747195263242524,22.286509676520517,1001.6505898953744,67,67,43.0,1,,22.408846281409446,0,0.45022095139069407,0.1,0.22511047569534703,2020-10-30 01:24:31.846613074,43.0,1
28153_2020-10-29 04:00:00,2020299N18277,28153,Wayne,2020-10-29 04:00:00,45,19681,12180.0,1397.16666666667,45,4.53245282040889,89203.2039584674,1.875,2020,10,24.03992508902338,9.750656312135144,53.268488329087425,991.5127399553572,69,69,16.389393939393887,0,2020-10-29 20:23:21.818181818,13.89572614486389,0,0.21026272577996716,0.1,0.10513136288998358,2020-10-29 17:53:44.614121510,16.389393939393887,0
01091_2020-10-29 05:00:00,2020299N18277,01091,Marengo,2020-10-29 05:00:00,67,18745,9033.0,1397.20833333333,67,15.2745832695212,286322.063387175,2.79166666666667,2020,10,23.818900653713783,8.276459136944126,63.64522023638996,991.2916879491786,91,91,67.0,1,,67.0,1,0.2914867707295472,0.1,0.1457433853647736,,67.0,1
01035_2020-10-29 05:00:00,2020299N18277,01035,Conecuh,2020-10-29 05:00:00,58,11206,569.0,1397.20833333333,58,14.98769771529,167952.14059754,2.41666666666667,2020,10,32.59086611675868,9.619422597863414,20.186708624609846,1000.4602252355174,82,82,58.0,1,,38.912499999999724,0,0.3989455184534271,0.1,0.19947275922671354,2020-10-30 19:54:44.999999999,58.0,1
01131_2020-10-29 05:00:00,2020299N18277,01131,Wilcox,2020-10-29 05:00:00,67,10059,6595.0,1397.20833333333,67,61.0717159081053,614320.390319632,2.79166666666667,2020,10,32.90507028150665,8.711185542756224,49.65921469190405,995.0823573218264,91,91,67.0,1,,67.0,1,1.0,0.1,0.5,,67.0,1
01099_2020-10-29 05:00:00,2020299N18277,01099,Monroe,2020-10-29 05:00:00,67,19404,7448.0,1397.20833333333,67,30.5217932541268,592244.876303077,2.79166666666667,2020,10,33.859829070644125,8.942119735748605,39.48858599956051,997.433572643058,91,91,67.0,1,,57.398245614035,0,0.678341384863124,0.1,0.339170692431562,2020-10-31 14:23:53.684210526,67.0,1
01105_2020-10-29 05:00:00,2020299N18277,01105,Perry,2020-10-29 05:00:00,67,8035,4951.0,1397.20833333333,67,37.4698045938907,301069.879911912,2.79166666666667,2020,10,24.534012208501974,8.665561331155478,58.01819234966753,992.0908250711178,91,91,67.0,1,,52.1422392359925,0,0.7806503736618865,0.1,0.39032518683094325,2020-10-31 09:08:32.061249573,67.0,1
01001_2020-10-29 06:00:00,2020299N18277,01001,Autauga,2020-10-29 06:00:00,66,59759,30490.0,1397.25,66,16.3201498487503,975275.83481147,2.75,2020,10,34.406994818090425,9.152431217975842,34.580873748726724,995.7347425050814,90,90,66.0,1,,40.82830921585889,0,0.41948179731059365,0.1,0.20974089865529683,2020-10-30 22:49:41.913177092,66.0,1
01021_2020-10-29 06:00:00,2020299N18277,01021,Chilton,2020-10-29 06:00:00,66,45884,28034.0,1397.25,66,40.8602671328844,1874832.49712527,2.75,2020,10,30.459845195129045,9.286918081381383,40.84082803373196,993.4004113247862,90,90,66.0,1,,66.0,1,0.8205036741100092,0.1,0.4102518370550046,,66.0,1
