event_id,CountyFIPS,storm,event_start,event_end,duration_hours,year,month,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,max_outage_raw,hours_above_thresh_raw,is_valid,peak_outage_clean,threshold_used_t90,t90_lastcross,censored_lastcross,crossing_time_lastcross,duration_days
28041_2020-10-29 02:00:00,28041,2020299N18277,2020-10-29 02:00:00,2020-11-01 00:00:00,70.0,2020,10,13552,8867.33333333333,1397.08333333333,70,43.0015794223827,582757.40433213,0.7630866425992779,69,True,0.7518050541516246,0.1,70.0,1,,2.91666666666667
01097_2020-10-29 02:00:00,01097,2020299N18277,2020-10-29 02:00:00,2020-11-01 00:00:00,70.0,2020,10,411411,208689.0,1397.08333333333,70,19.2540402295216,7921323.94486771,0.553967866059064,46,True,0.5173248230620684,0.1,66.72973421926889,0,2020-10-31 20:43:47.043189368,2.91666666666667
28111_2020-10-29 02:00:00,28111,2020299N18277,2020-10-29 02:00:00,2020-11-01 00:00:00,70.0,2020,10,11368,7283.0,1397.08333333333,70,16.250858162845,184739.755595222,0.610462721406014,41,True,0.5922010160648085,0.1,68.4322580645161,0,2020-10-31 22:25:56.129032258,2.91666666666667
01025_2020-10-29 03:00:00,01025,2020299N18277,2020-10-29 03:00:00,2020-11-01 00:00:00,69.0,2020,10,22515,7796.0,1397.125,69,53.3319475582377,1200768.79927372,1.0,67,True,1.0,0.1,69.0,1,,2.875
01053_2020-10-29 03:00:00,01053,2020299N18277,2020-10-29 03:00:00,2020-10-30 22:00:00,43.0,2020,10,36666,11541.0,1397.125,43,11.6325130455764,426517.723329103,0.5125184094256259,34,True,0.45022095139069407,0.1,43.0,1,,1.79166666666667
28153_2020-10-29 04:00:00,28153,2020299N18277,2020-10-29 04:00:00,2020-10-31 01:00:00,45.0,2020,10,19681,12180.0,1397.16666666667,45,4.53245282040889,89203.2039584674,0.21444991789819376,9,True,0.21026272577996716,0.1,16.389393939393887,0,2020-10-29 20:23:21.818181818,1.875
01091_2020-10-29 05:00:00,01091,2020299N18277,2020-10-29 05:00:00,2020-11-01 00:00:00,67.0,2020,10,18745,9033.0,1397.20833333333,67,15.2745832695212,286322.063387175,0.3450680836931252,67,True,0.2914867707295472,0.1,67.0,1,,2.79166666666667
01035_2020-10-29 05:00:00,01035,2020299N18277,2020-10-29 05:00:00,2020-10-31 15:00:00,58.0,2020,10,11206,569.0,1397.20833333333,58,14.98769771529,167952.14059754,0.40597539543058,42,True,0.3989455184534271,0.1,58.0,1,,2.41666666666667
01131_2020-10-29 05:00:00,01131,2020299N18277,2020-10-29 05:00:00,2020-11-01 00:00:00,67.0,2020,10,10059,6595.0,1397.20833333333,67,61.0717159081053,614320.390319632,1.0,67,True,1.0,0.1,67.0,1,,2.79166666666667
01099_2020-10-29 05:00:00,01099,2020299N18277,2020-10-29 05:00:00,2020-11-01 00:00:00,67.0,2020,10,19404,7448.0,1397.20833333333,67,30.5217932541268,592244.876303077,0.7278464017185822,67,True,0.678341384863124,0.1,67.0,1,,2.79166666666667
01105_2020-10-29 05:00:00,01105,2020299N18277,2020-10-29 05:00:00,2020-11-01 00:00:00,67.0,2020,10,8035,4951.0,1397.20833333333,67,37.4698045938907,301069.879911912,0.8876994546556252,67,True,0.7806503736618865,0.1,67.0,1,,2.79166666666667
01001_2020-10-29 06:00:00,01001,2020299N18277,2020-10-29 06:00:00,2020-11-01 00:00:00,66.0,2020,10,59759,30490.0,1397.25,66,16.3201498487503,975275.83481147,0.6681862905870777,58,True,0.41948179731059365,0.1,66.0,1,,2.75
01021_2020-10-29 06:00:00,01021,2020299N18277,2020-10-29 06:00:00,2020-11-01 00:00:00,66.0,2020,10,45884,28034.0,1397.25,66,40.8602671328844,1874832.49712527,1.0,65,True,0.8205036741100092,0.1,66.0,1,,2.75
01047_2020-10-29 06:00:00,01047,2020299N18277,2020-10-29 06:00:00,2020-11-01 00:00:00,66.0,2020,10,36767,23364.0,1397.25,66,49.9913407230569,1838031.62436463,0.9665079904794288,66,True,0.9657854471268276,0.1,66.0,1,,2.75
01085_2020-10-29 06:00:00,01085,2020299N18277,2020-10-29 06:00:00,2020-11-01 00:00:00,66.0,2020,10,9777,5949.0,1397.25,66,26.4893893007653,258986.759193582,0.8160577073859181,64,True,0.7911551778407302,0.1,66.0,1,,2.75
01037_2020-10-29 07:00:00,01037,2020299N18277,2020-10-29 07:00:00,2020-11-01 00:00:00,65.0,2020,10,10166,8676.0,1397.29166666667,65,39.1187961806331,397681.681972316,1.0,64,True,0.7676348547717843,0.1,65.0,1,,2.70833333333333
01063_2020-10-29 07:00:00,01063,2020299N18277,2020-10-29 07:00:00,2020-10-30 12:00:00,29.0,2020,10,7422,2601.0,1397.29166666667,29,4.03729334871203,29964.7912341407,0.2522106881968474,9,True,0.2518262206843522,0.1,17.347058823529167,0,2020-10-30 00:20:49.411764705,1.20833333333333
01051_2020-10-29 07:00:00,01051,2020299N18277,2020-10-29 07:00:00,2020-11-01 00:00:00,65.0,2020,10,89563,47112.0,1397.29166666667,65,17.6852993082955,1583948.46194887,0.8326541008660214,55,True,0.5318602479198505,0.1,65.0,1,,2.70833333333333
01007_2020-10-29 07:00:00,01007,2020299N18277,2020-10-29 07:00:00,2020-11-01 00:00:00,65.0,2020,10,22005,11546.0,1397.29166666667,65,16.1476500716502,355329.039826662,0.7293434955828858,40,True,0.7185172354062013,0.1,62.23142857142833,0,2020-10-31 21:13:53.142857142,2.70833333333333
01121_2020-10-29 08:00:00,01121,2020299N18277,2020-10-29 08:00:00,2020-11-01 00:00:00,64.0,2020,10,80704,39098.0,1397.33333333333,64,24.4974393158939,1977041.3425499,0.6554785143311399,63,True,0.6204492299545474,0.1,64.0,1,,2.66666666666667
13149_2020-10-29 08:00:00,13149,2020299N18277,2020-10-29 08:00:00,2020-10-31 20:00:00,60.0,2020,10,11725,6117.0,1397.33333333333,60,16.0130783063593,187753.343142063,0.6566944580676802,34,True,0.6025012260912213,0.1,39.85425531914889,0,2020-10-30 23:51:15.319148936,2.5
13113_2020-10-29 08:00:00,13113,2020299N18277,2020-10-29 08:00:00,2020-10-30 14:00:00,30.0,2020,10,122030,53734.0,1397.33333333333,30,2.24812967581047,274339.264339152,0.20631257676703763,5,True,0.19440205456507983,0.1,7.561517367458611,0,2020-10-29 15:33:41.462522851,1.25
13143_2020-10-29 08:00:00,13143,2020299N18277,2020-10-29 08:00:00,2020-11-01 00:00:00,64.0,2020,10,31337,14643.0,1397.33333333333,64,25.2953582659734,792680.64198081,0.7064126203646793,62,True,0.6915932527487537,0.1,64.0,1,,2.66666666666667
13045_2020-10-29 08:00:00,13045,2020299N18277,2020-10-29 08:00:00,2020-10-31 08:00:00,48.0,2020,10,124592,54261.0,1397.33333333333,48,10.1033424986931,1258795.64859717,0.5085789056596819,31,True,0.49523598901605204,0.1,36.485612788632224,0,2020-10-30 20:29:08.206039076,2.0
13077_2020-10-29 08:00:00,13077,2020299N18277,2020-10-29 08:00:00,2020-10-30 17:00:00,33.0,2020,10,152882,55139.0,1397.33333333333,33,4.42926059594842,677154.218429787,0.3346270334971617,15,True,0.3293675982516912,0.1,20.107706535141666,0,2020-10-30 04:06:27.743526510,1.375
01027_2020-10-29 08:00:00,01027,2020299N18277,2020-10-29 08:00:00,2020-11-01 00:00:00,64.0,2020,10,14198,7003.0,1397.33333333333,64,32.4633478519401,460914.612801846,0.7956037681986868,58,True,0.7956037681986868,0.1,64.0,1,,2.66666666666667
13067_2020-10-29 09:00:00,13067,2020299N18277,2020-10-29 09:00:00,2020-10-31 05:00:00,44.0,2020,10,771952,288188.0,1397.375,44,7.90522855245793,6102456.99152701,0.6234576040640137,19,True,0.3000818909878274,0.1,32.5388156257775,0,2020-10-30 17:32:19.736252799,1.83333333333333
01101_2020-10-29 09:00:00,01101,2020299N18277,2020-10-29 09:00:00,2020-10-30 10:00:00,25.0,2020,10,226361,105529.0,1397.375,25,2.78086694276543,629479.822031325,0.277165518483071,6,True,0.20868197367548258,0.1,11.253451407810834,0,2020-10-29 20:15:12.425068119,1.04166666666667
13291_2020-10-29 09:00:00,13291,2020299N18277,2020-10-29 09:00:00,2020-10-31 02:00:00,41.0,2020,10,26388,19165.0,1397.375,41,7.57422384555179,199868.618836421,0.4282285416123141,27,True,0.39733889903469866,0.1,35.46047430830028,0,2020-10-30 20:27:37.707509881,1.70833333333333
13097_2020-10-29 09:00:00,13097,2020299N18277,2020-10-29 09:00:00,2020-10-31 06:00:00,45.0,2020,10,147316,60698.0,1397.375,45,5.9349566707305,874314.076905335,0.3145737915582062,12,True,0.25849286632178986,0.1,30.2683574879225,0,2020-10-30 15:16:06.086956521,1.875
13129_2020-10-29 09:00:00,13129,2020299N18277,2020-10-29 09:00:00,2020-10-31 01:00:00,40.0,2020,10,58954,16132.0,1397.375,40,6.73616203609681,397123.696676052,0.5555623809816328,13,True,0.4827692118680509,0.1,25.047727272727222,0,2020-10-30 10:02:51.818181818,1.66666666666667
13115_2020-10-29 09:00:00,13115,2020299N18277,2020-10-29 09:00:00,2020-11-01 00:00:00,63.0,2020,10,99443,46260.0,1397.375,63,11.1606571552097,1109849.22948552,0.39520103761348896,34,True,0.3864677907479464,0.1,56.69483568075111,0,2020-10-31 17:41:41.408450704,2.625
13055_2020-10-29 09:00:00,13055,2020299N18277,2020-10-29 09:00:00,2020-10-30 16:00:00,31.0,2020,10,24936,13504.0,1397.375,31,3.05241877437137,76115.1145577244,0.29635663507109006,7,True,0.2473341232227488,0.1,11.780465116278888,0,2020-10-29 20:46:49.674418604,1.29166666666667
13233_2020-10-29 09:00:00,13233,2020299N18277,2020-10-29 09:00:00,2020-10-31 20:00:00,59.0,2020,10,43709,19380.0,1397.375,59,12.1567881265732,531361.052224387,0.6115583075335397,33,True,0.5990196078431372,0.1,38.24919354838694,0,2020-10-30 23:14:57.096774193,2.45833333333333
13089_2020-10-29 09:00:00,13089,2020299N18277,2020-10-29 09:00:00,2020-10-31 09:00:00,48.0,2020,10,762820,347855.0,1397.375,48,8.33991461959724,6361853.67012117,0.40175072947061274,22,True,0.3768437998591367,0.1,34.78144280968194,0,2020-10-30 19:46:53.194114855,2.0
13057_2020-10-29 09:00:00,13057,2020299N18277,2020-10-29 09:00:00,2020-10-31 21:00:00,60.0,2020,10,281278,114893.0,1397.375,60,8.08437080099048,2273955.650161,0.40850677648307804,16,True,0.34220004825423084,0.1,34.650671140939444,0,2020-10-30 19:39:02.416107382,2.5
01123_2020-10-29 09:00:00,01123,2020299N18277,2020-10-29 09:00:00,2020-11-01 00:00:00,63.0,2020,10,40977,21446.0,1397.375,63,22.7084263984329,930523.188528586,0.713093350741397,55,True,0.6983120395411732,0.1,63.0,1,,2.625
13015_2020-10-29 09:00:00,13015,2020299N18277,2020-10-29 09:00:00,2020-10-31 17:00:00,56.0,2020,10,112816,36164.0,1397.375,56,10.4930706497356,1183786.25842057,0.5653563262720035,31,True,0.5462934905374508,0.1,36.6675847457625,0,2020-10-30 21:40:03.305084745,2.33333333333333
13227_2020-10-29 10:00:00,13227,2020299N18277,2020-10-29 10:00:00,2020-11-01 00:00:00,62.0,2020,10,34826,10213.0,1397.41666666667,62,26.4216817293763,920161.487907259,0.7667025862068966,57,True,0.7541956131449535,0.1,59.96774193548361,0,2020-10-31 21:58:03.870967741,2.58333333333333
13139_2020-10-29 10:00:00,13139,2020299N18277,2020-10-29 10:00:00,2020-10-31 17:00:00,55.0,2020,10,212692,86143.0,1397.41666666667,55,9.01170047894528,1916716.59826783,0.4924021684872828,28,True,0.487538163286628,0.1,35.65150375939833,0,2020-10-30 21:39:05.413533834,2.29166666666667
13187_2020-10-29 10:00:00,13187,2020299N18277,2020-10-29 10:00:00,2020-11-01 00:00:00,62.0,2020,10,34796,16140.0,1397.41666666667,62,25.2785573290824,879592.68082275,0.7399628252788104,57,True,0.7278500619578686,0.1,57.83263523703583,0,2020-10-31 19:49:57.486853329,2.58333333333333
13111_2020-10-29 10:00:00,13111,2020299N18277,2020-10-29 10:00:00,2020-11-01 00:00:00,62.0,2020,10,25737,21762.0,1397.41666666667,62,19.3167875816274,497156.161988345,0.8106419151771355,56,True,0.783761429949915,0.1,62.0,1,,2.58333333333333
13085_2020-10-29 10:00:00,13085,2020299N18277,2020-10-29 10:00:00,2020-11-01 00:00:00,62.0,2020,10,30138,14712.0,1397.41666666667,62,21.2243610936924,639659.794641702,0.6997688961392061,56,True,0.6753670473083198,0.1,58.45555555555528,0,2020-10-31 20:27:19.999999999,2.58333333333333
13137_2020-10-29 10:00:00,13137,2020299N18277,2020-10-29 10:00:00,2020-11-01 00:00:00,62.0,2020,10,47475,18787.0,1397.41666666667,62,20.3847234093724,967764.743859955,0.7542713324621267,55,True,0.732765710415558,0.1,62.0,1,,2.58333333333333
13135_2020-10-29 10:00:00,13135,2020299N18277,2020-10-29 10:00:00,2020-10-30 20:00:00,34.0,2020,10,975353,348209.0,1397.41666666667,34,3.96379986059501,3866104.08543092,0.2648381501562213,7,True,0.2299768242635888,0.1,24.640058601036944,0,2020-10-30 10:38:24.210963733,1.41666666666667
13117_2020-10-29 10:00:00,13117,2020299N18277,2020-10-29 10:00:00,2020-10-30 16:00:00,30.0,2020,10,267237,101228.0,1397.41666666667,30,3.83768760827745,1025572.12337324,0.3397478958390959,9,True,0.3284170387639783,0.1,12.819769673704167,0,2020-10-29 22:49:11.170825335,1.25
13241_2020-10-29 11:00:00,13241,2020299N18277,2020-10-29 11:00:00,2020-11-01 00:00:00,61.0,2020,10,17206,14888.0,1397.45833333333,61,39.3054987216455,676290.411004632,0.979872952189903,61,True,0.9797986281292128,0.1,61.0,1,,2.54166666666667
37113_2020-10-29 11:00:00,37113,2020299N18277,2020-10-29 11:00:00,2020-10-31 00:00:00,37.0,2020,10,38065,28331.0,1397.45833333333,37,3.97894309326965,151458.468845309,0.25225002647089967,6,True,0.24469699643525217,0.1,13.429191616766389,0,2020-10-30 00:25:45.089820359,1.54166666666667
13311_2020-10-29 11:00:00,13311,2020299N18277,2020-10-29 11:00:00,2020-11-01 00:00:00,61.0,2020,10,28806,33847.0,1397.45833333333,61,27.1447491094711,781931.642847424,0.8709747764774297,59,True,0.8500470639345449,0.1,61.0,1,,2.54166666666667
13223_2020-10-29 11:00:00,13223,2020299N18277,2020-10-29 11:00:00,2020-10-31 16:00:00,53.0,2020,10,178421,62113.0,1397.45833333333,53,8.92230908507525,1591927.30926821,0.4277526443739636,17,True,0.4164345628129377,0.1,37.28711974110028,0,2020-10-31 00:17:13.631067961,2.20833333333333
13257_2020-10-29 11:00:00,13257,2020299N18277,2020-10-29 11:00:00,2020-10-31 18:00:00,55.0,2020,10,26767,13917.0,1397.45833333333,55,9.8299920959977,263119.39843357,0.5904289717611554,21,True,0.5684774017388805,0.1,26.716666666666388,0,2020-10-30 13:42:59.999999999,2.29166666666667
45077_2020-10-29 12:00:00,45077,2020299N18277,2020-10-29 12:00:00,2020-11-01 00:00:00,60.0,2020,10,133462,75254.0,1397.5,60,12.5358928560444,1673065.3323534,0.3893232075050257,53,True,0.35927419884639133,0.1,60.0,1,,2.5
45073_2020-10-29 12:00:00,45073,2020299N18277,2020-10-29 12:00:00,2020-11-01 00:00:00,60.0,2020,10,80180,38699.0,1397.5,60,13.6433109975069,1093920.6757801,0.40982590277419023,41,True,0.37456733998036884,0.1,55.19158878504667,0,2020-10-31 19:11:29.719626168,2.5
45045_2020-10-29 12:00:00,45045,2020299N18277,2020-10-29 12:00:00,2020-10-31 19:00:00,55.0,2020,10,547950,249175.0,1397.5,55,7.92658396184609,4343371.68189356,0.2849233287595388,27,True,0.28240372964862026,0.1,34.60259588400361,0,2020-10-30 22:36:09.345182413,2.29166666666667
37089_2020-10-29 12:00:00,37089,2020299N18277,2020-10-29 12:00:00,2020-10-31 02:00:00,38.0,2020,10,118106,66001.0,1397.5,38,4.25934455538552,503054.148058363,0.18957288525931426,8,True,0.1741943303889335,0.1,18.852717391304168,0,2020-10-30 06:51:09.782608695,1.58333333333333
37175_2020-10-29 12:00:00,37175,2020299N18277,2020-10-29 12:00:00,2020-10-31 14:00:00,50.0,2020,10,33355,22886.0,1397.5,50,5.22609478510398,174316.391557143,0.3105828891025081,9,True,0.3051210346936992,0.1,12.456368563685556,0,2020-10-30 00:27:22.926829268,2.08333333333333
37039_2020-10-29 12:00:00,37039,2020299N18277,2020-10-29 12:00:00,2020-10-30 21:00:00,33.0,2020,10,29512,17116.0,1397.5,33,5.43327880345875,160346.924047675,0.28441224585183456,18,True,0.2565435849497546,0.1,29.34341463414611,0,2020-10-30 17:20:36.292682926,1.375
01015_2020-10-29 13:00:00,01015,2020299N18277,2020-10-29 13:00:00,2020-11-01 00:00:00,59.0,2020,10,115788,58817.0,1397.54166666667,59,20.5942252088293,2384564.14847993,0.5243025450094354,58,True,0.5239030278301967,0.1,59.0,1,,2.45833333333333
37003_2020-10-29 13:00:00,37003,2020299N18277,2020-10-29 13:00:00,2020-11-01 00:00:00,59.0,2020,10,36512,18832.0,1397.54166666667,59,14.1102378929482,515193.005947324,0.5760938827527613,49,True,0.5688721325403568,0.1,53.251456310679444,0,2020-10-31 18:15:05.242718446,2.45833333333333
37149_2020-10-29 13:00:00,37149,2020299N18277,2020-10-29 13:00:00,2020-11-01 00:00:00,59.0,2020,10,19986,17594.0,1397.54166666667,59,20.3451877221636,406618.921815161,0.5793389308109257,55,True,0.5765224784780529,0.1,59.0,1,,2.45833333333333
37023_2020-10-29 13:00:00,37023,2020299N18277,2020-10-29 13:00:00,2020-11-01 00:00:00,59.0,2020,10,87881,29976.0,1397.54166666667,59,10.1056421700551,888093.939546608,0.3224653130842654,33,True,0.30723993680671524,0.1,51.66304347826083,0,2020-10-31 16:39:46.956521739,2.45833333333333
01117_2020-10-29 13:00:00,01117,2020299N18277,2020-10-29 13:00:00,2020-11-01 00:00:00,59.0,2020,10,230115,105707.0,1397.54166666667,59,15.8278859156175,3642233.96747231,0.550721758707456,50,True,0.5270317569932551,0.1,59.0,1,,2.45833333333333
01115_2020-10-29 13:00:00,01115,2020299N18277,2020-10-29 13:00:00,2020-11-01 00:00:00,59.0,2020,10,93932,49089.0,1397.54166666667,59,9.01829323099789,847106.319774094,0.31744382651917946,26,True,0.304457210372996,0.1,50.312053571428336,0,2020-10-31 15:18:43.392857142,2.45833333333333
45083_2020-10-29 13:00:00,45083,2020299N18277,2020-10-29 13:00:00,2020-10-30 21:00:00,32.0,2020,10,345831,142690.0,1397.54166666667,32,3.14651050453105,1088160.87429248,0.19050319015126335,5,True,0.17773606793490657,0.1,10.677682403433334,0,2020-10-29 23:40:39.656652360,1.33333333333333
37161_2020-10-29 13:00:00,37161,2020299N18277,2020-10-29 13:00:00,2020-11-01 00:00:00,59.0,2020,10,64963,38203.0,1397.54166666667,59,18.9816412677045,1233104.36167389,0.5175053872480669,58,True,0.5152997845100773,0.1,59.0,1,,2.45833333333333
37197_2020-10-29 14:00:00,37197,2020299N18277,2020-10-29 14:00:00,2020-10-31 03:00:00,37.0,2020,10,37463,20791.0,1397.58333333333,37,13.555868141061,507843.488168567,0.8169881198595547,30,True,0.7755759703717955,0.1,32.251219512195,0,2020-10-30 22:15:04.390243902,1.54166666666667
37035_2020-10-29 14:00:00,37035,2020299N18277,2020-10-29 14:00:00,2020-11-01 00:00:00,58.0,2020,10,163462,77885.0,1397.58333333333,58,8.72466881858916,1426151.81442422,0.33185914445769077,26,True,0.3101278162869585,0.1,37.61818181818167,0,2020-10-31 03:37:05.454545454,2.41666666666667
37059_2020-10-29 14:00:00,37059,2020299N18277,2020-10-29 14:00:00,2020-10-30 23:00:00,33.0,2020,10,44090,21852.0,1397.58333333333,33,3.77841845140033,166590.469522241,0.3186436024162548,5,True,0.28578619805967415,0.1,8.850759878419444,0,2020-10-29 22:51:02.735562310,1.375
01029_2020-10-29 14:00:00,01029,2020299N18277,2020-10-29 14:00:00,2020-11-01 00:00:00,58.0,2020,10,15346,9331.0,1397.58333333333,58,34.8061890203834,534135.776706803,0.8640017147143929,58,True,0.8292787482584932,0.1,58.0,1,,2.41666666666667
01111_2020-10-29 14:00:00,01111,2020299N18277,2020-10-29 14:00:00,2020-11-01 00:00:00,58.0,2020,10,22479,13651.0,1397.58333333333,58,25.6495272849958,576575.72383942,0.7397260273972602,58,True,0.7385173247381144,0.1,58.0,1,,2.41666666666667
37097_2020-10-29 14:00:00,37097,2020299N18277,2020-10-29 14:00:00,2020-10-31 13:00:00,47.0,2020,10,195897,76320.0,1397.58333333333,47,7.6917321802935,1506787.25892296,0.42171121593291405,26,True,0.4048676624737946,0.1,31.146126760563334,0,2020-10-30 21:08:46.056338028,1.95833333333333
01017_2020-10-29 14:00:00,01017,2020299N18277,2020-10-29 14:00:00,2020-10-31 16:00:00,50.0,2020,10,34088,12345.0,1397.58333333333,50,5.47473500111506,186622.76671801,0.18987444309437018,12,True,0.18744430943701904,0.1,25.019008264462776,0,2020-10-30 15:01:08.429752066,2.08333333333333
37169_2020-10-29 15:00:00,37169,2020299N18277,2020-10-29 15:00:00,2020-11-01 00:00:00,57.0,2020,10,45175,24918.0,1397.625,57,19.4430603876306,878340.253011211,0.5437434786098403,53,True,0.5395296572758649,0.1,53.97379209370417,0,2020-10-31 20:58:25.651537335,2.375
37067_2020-10-29 15:00:00,37067,2020299N18277,2020-10-29 15:00:00,2020-11-01 00:00:00,57.0,2020,10,389157,185289.0,1397.625,57,8.35503024998052,3251418.50699167,0.32786619820928387,29,True,0.32712681270879546,0.1,34.34865627377139,0,2020-10-31 01:20:55.162585577,2.375
37157_2020-10-29 16:00:00,37157,2020299N18277,2020-10-29 16:00:00,2020-10-31 20:00:00,52.0,2020,10,91957,50138.0,1397.66666666667,52,7.73144122222665,710960.140472296,0.2803063544616857,27,True,0.26798037416729825,0.1,31.517164179104444,0,2020-10-30 23:31:01.791044776,2.16666666666667
51143_2020-10-29 16:00:00,51143,2020299N18277,2020-10-29 16:00:00,2020-10-30 16:00:00,24.0,2020,10,59952,34320.0,1397.66666666667,24,2.29008152614347,137294.967655354,0.2105217791058499,6,True,0.20598207102631882,0.1,6.868292682926667,0,2020-10-29 22:52:05.853658536,1.0
01035_2021-06-19 15:00:00,01035,2021169N23268,2021-06-19 15:00:00,2021-06-20 20:00:00,29.0,2021,6,11206,561.0,1630.58333333333,29,9.06773618538324,101613.051693405,0.786096256684492,12,True,0.786096256684492,0.1,27.778260869565,0,2021-06-20 18:46:41.739130434,1.20833333333333
34037_2021-07-07 00:00:00,34037,2021182N09317,2021-07-07 00:00:00,2021-07-09 04:00:00,52.0,2021,7,146084,70139.0,1647.95833333333,52,4.59935078514243,671891.560096747,0.31658563709206006,8,True,0.3002181382682958,0.1,17.895753715498888,0,2021-07-07 17:53:44.713375796,2.16666666666667
21069_2021-08-15 14:00:00,21069,2021222N14301,2021-08-15 14:00:00,2021-08-16 14:00:00,24.0,2021,8,15288,4779.0,1687.54166666667,24,4.37413684871312,66871.8041431262,0.18225570202971333,23,True,0.18225570202971333,0.1,22.902640642938888,0,2021-08-16 12:54:09.506314580,1.0
12037_2021-08-16 17:00:00,12037,2021222N14301,2021-08-16 17:00:00,2021-08-17 18:00:00,25.0,2021,8,12498,10595.0,1688.66666666667,25,3.61293062765455,45154.4069844266,0.3807456347333648,13,True,0.2785276073619632,0.1,24.3298275136725,0,2021-08-17 17:19:47.379049221,1.04166666666667
12013_2021-08-16 21:00:00,12013,2021222N14301,2021-08-16 21:00:00,2021-08-18 17:00:00,44.0,2021,8,13464,4675.0,1688.83333333333,44,16.6705882352941,224452.8,0.9619251336898396,28,True,0.8048128342245989,0.1,38.460526315789444,0,2021-08-18 11:27:37.894736842,1.83333333333333
54001_2021-08-17 01:00:00,54001,2021222N14301,2021-08-17 01:00:00,2021-08-18 02:00:00,25.0,2021,8,15414,6446.0,1689.0,25,5.1403971455166,79234.0816009929,0.2593856655290102,23,True,0.22851380701210053,0.1,23.645665961945,0,2021-08-18 00:38:44.397463002,1.04166666666667
12077_2021-08-17 01:00:00,12077,2021222N14301,2021-08-17 01:00:00,2021-08-18 02:00:00,25.0,2021,8,7603,3349.0,1689.0,25,5.54673036727381,42171.7909823828,0.5995819647656017,19,True,0.4286354135562854,0.1,23.154820936638888,0,2021-08-18 00:09:17.355371900,1.04166666666667
37011_2021-08-18 00:00:00,37011,2021222N14301,2021-08-18 00:00:00,2021-08-19 21:00:00,45.0,2021,8,17571,1764.0,1689.95833333333,45,13.0759637188209,229757.758503401,0.6984126984126984,38,True,0.6428571428571429,0.1,37.695238095238054,0,2021-08-19 13:41:42.857142857,1.875
37121_2021-08-18 00:00:00,37121,2021222N14301,2021-08-18 00:00:00,2021-08-19 02:00:00,26.0,2021,8,15094,10885.0,1689.95833333333,26,3.21451538814883,48519.8952687184,0.24538355535140102,5,True,0.14625631603123565,0.1,21.52667364016722,0,2021-08-18 21:31:36.025104602,1.08333333333333
54043_2021-08-18 11:00:00,54043,2021222N14301,2021-08-18 11:00:00,2021-08-20 22:00:00,59.0,2021,8,19901,11398.8,1690.41666666667,59,1.77250394806106,35274.6010703632,0.22986488857694332,7,True,0.16380066678364624,0.1,7.539728217425833,0,2021-08-18 18:32:23.021582733,2.45833333333333
44009_2021-08-22 16:00:00,44009,2021222N14301,2021-08-22 16:00:00,2021-08-25 02:00:00,58.0,2021,8,130330,72701.0,1694.625,58,20.6626043658271,2692957.22699825,0.7294535150823235,45,True,0.7094675451506857,0.1,48.99135313531333,0,2021-08-24 16:59:28.871287128,2.41666666666667
44009_2021-08-22 16:00:00,44009,2021227N36297,2021-08-22 16:00:00,2021-08-25 02:00:00,58.0,2021,8,130330,72701.0,1694.625,58,20.6626043658271,2692957.22699825,0.7294535150823235,45,True,0.7094675451506857,0.1,48.99135313531333,0,2021-08-24 16:59:28.871287128,2.41666666666667
22105_2021-08-28 21:00:00,22105,2021239N17281,2021-08-28 21:00:00,2021-09-17 18:00:00,477.0,2021,8,137048,69113.0,1700.83333333333,477,228.13377548707,31265277.6629519,0.978731100340013,341,True,0.9787166317007885,0.1,429.22498461538447,0,2021-09-15 18:13:29.944615384,19.875
22075_2021-08-29 13:00:00,22075,2021239N17281,2021-08-29 13:00:00,2021-09-15 23:00:00,418.0,2021,8,22516,12631.0,1701.5,418,233.901291842512,5266521.48712599,0.9953289525769932,332,True,0.9953289525769932,0.1,391.45666387259,0,2021-09-14 20:27:23.989941324,17.4166666666667
22057_2021-08-29 15:00:00,22057,2021239N17281,2021-08-29 15:00:00,2021-09-29 19:00:00,748.0,2021,8,95870,44137.0,1701.58333333333,748,430.164167095451,41239838.6994409,1.0,590,True,1.0,0.1,680.5596934306567,0,2021-09-26 23:33:34.896350364,31.1666666666667
22051_2021-08-29 16:00:00,22051,2021239N17281,2021-08-29 16:00:00,2021-09-16 03:00:00,419.0,2021,8,425884,211981.0,1701.625,419,209.152646592013,89074765.7411927,0.9641005561819219,271,True,0.9637609030998061,0.1,293.0581978319781,0,2021-09-10 21:03:29.512195121,17.4583333333333
22095_2021-08-29 17:00:00,22095,2021239N17281,2021-08-29 17:00:00,2021-09-23 19:00:00,602.0,2021,8,39864,19744.0,1701.66666666667,602,361.236589837732,14400335.4172913,0.9986836776022682,485,True,0.9986836776022682,0.1,578.7171505739364,0,2021-09-22 19:43:01.742066171,25.0833333333333
22089_2021-08-29 17:00:00,22089,2021239N17281,2021-08-29 17:00:00,2021-09-24 23:00:00,630.0,2021,8,50998,22976.3333333333,1701.66666666667,630,375.677005875728,19158775.9456504,0.9884647194532712,452,True,0.9884647194532712,0.1,475.0627882981164,0,2021-09-18 12:03:46.037873219,26.25
