event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used,min_dist_to_storm_km,matched_ibtracs_storm,county_gdp_real_2017_dollars,county_gdp_real_2017_per_capita
13085_2020-10-29 10:00:00,2020299N18277,13085,Dawson,2020-10-29 10:00:00,62,30138,14712.0,1397.41666666667,62,21.2243610936924,639659.794641702,2.58333333333333,2020,10,32.07216440836589,10.652703168410666,44.7110575224672,997.8974133184524,86,86,108.31976069829793,2020299N18277,848670000.0,28159.46645431017
13137_2020-10-29 10:00:00,2020299N18277,13137,Habersham,2020-10-29 10:00:00,62,47475,18787.0,1397.41666666667,62,20.3847234093724,967764.743859955,2.58333333333333,2020,10,29.652192259863984,9.642486701108188,51.859534305366246,999.0172659060252,86,86,74.4882194888115,2020299N18277,1420095000.0,29912.480252764613
13135_2020-10-29 10:00:00,2020299N18277,13135,Gwinnett,2020-10-29 10:00:00,34,975353,348209.0,1397.41666666667,34,3.96379986059501,3866104.08543092,1.41666666666667,2020,10,28.123377033225143,11.802968959509524,21.350946157075512,998.8899730303456,58,58,153.46306428324374,2020299N18277,49425227000.0,50674.19385596804
13117_2020-10-29 10:00:00,2020299N18277,13117,Forsyth,2020-10-29 10:00:00,30,267237,101228.0,1397.41666666667,30,3.83768760827745,1025572.12337324,1.25,2020,10,28.81557183140673,12.261396334858867,34.156703582026545,998.2328680945694,54,54,128.52845100339252,2020299N18277,10360652000.0,38769.52667482422
13241_2020-10-29 11:00:00,2020299N18277,13241,Rabun,2020-10-29 11:00:00,61,17206,14888.0,1397.45833333333,61,39.3054987216455,676290.411004632,2.54166666666667,2020,10,28.48940963935377,9.739754677490351,60.514726945456864,998.5722665991271,85,85,49.786953438236914,2020299N18277,539874000.0,31377.077763570847
13195_2020-10-29 11:00:00,2020299N18277,13195,Madison,2020-10-29 11:00:00,26,31473,14847.0,1397.45833333333,26,0.838376694256389,26386.2296983313,1.08333333333333,2020,10,29.375404428080174,11.698760321435321,16.974343049237163,1000.5799341555183,50,50,,,472830000.0,15023.353350490897
37113_2020-10-29 11:00:00,2020299N18277,37113,Macon,2020-10-29 11:00:00,37,38065,28331.0,1397.45833333333,37,3.97894309326965,151458.468845309,1.54166666666667,2020,10,28.801642298027453,11.65434787115967,51.37879569013559,997.7541527908066,61,61,23.18678806562231,2020299N18277,1635917000.0,42976.93419151451
13311_2020-10-29 11:00:00,2020299N18277,13311,White,2020-10-29 11:00:00,61,28806,33847.0,1397.45833333333,61,27.1447491094711,781931.642847424,2.54166666666667,2020,10,32.412076364352004,10.238268545238219,51.20238939696175,998.6329459891732,85,85,73.75154251512117,2020299N18277,812466000.0,28204.749010622785
13223_2020-10-29 11:00:00,2020299N18277,13223,Paulding,2020-10-29 11:00:00,53,178421,62113.0,1397.45833333333,53,8.92230908507525,1591927.30926821,2.20833333333333,2020,10,28.71999684433264,10.976924710535508,25.726606268035763,996.1544303585122,77,77,84.45503822474203,2020299N18277,3107621000.0,17417.34997561946
13257_2020-10-29 11:00:00,2020299N18277,13257,Stephens,2020-10-29 11:00:00,55,26767,13917.0,1397.45833333333,55,9.8299920959977,263119.39843357,2.29166666666667,2020,10,28.050564016614643,9.37514343947842,37.10173044059122,999.5810407366072,79,79,87.3724400661861,2020299N18277,917056000.0,34260.69413830463
45077_2020-10-29 12:00:00,2020299N18277,45077,Pickens,2020-10-29 12:00:00,60,133462,75254.0,1397.5,60,12.5358928560444,1673065.3323534,2.5,2020,10,34.38478091964148,8.671774983214002,50.11443894345986,999.1828643385808,84,84,91.97026992128471,2020299N18277,3940226000.0,29523.205107071677
45073_2020-10-29 12:00:00,2020299N18277,45073,Oconee,2020-10-29 12:00:00,60,80180,38699.0,1397.5,60,13.6433109975069,1093920.6757801,2.5,2020,10,30.752020478761697,8.562257578262681,52.22142918417539,999.284574515782,84,84,77.80266962162308,2020299N18277,3641255000.0,45413.50710900474
45045_2020-10-29 12:00:00,2020299N18277,45045,Greenville,2020-10-29 12:00:00,55,547950,249175.0,1397.5,55,7.92658396184609,4343371.68189356,2.29166666666667,2020,10,31.62553916782829,9.404965513141274,32.02861736959723,999.392094566373,79,79,120.8331627423674,2020299N18277,31674595000.0,57805.63007573684
37089_2020-10-29 12:00:00,2020299N18277,37089,Henderson,2020-10-29 12:00:00,38,118106,66001.0,1397.5,38,4.25934455538552,503054.148058363,1.58333333333333,2020,10,28.765827756498307,11.428415420851294,48.874111688499156,997.9120469545164,62,62,101.92706922573568,2020299N18277,4064890000.0,34417.30310060454
37175_2020-10-29 12:00:00,2020299N18277,37175,Transylvania,2020-10-29 12:00:00,50,33355,22886.0,1397.5,50,5.22609478510398,174316.391557143,2.08333333333333,2020,10,30.78124270776306,10.65330135337388,56.31975811257057,998.0468647411618,74,74,73.75541219622703,2020299N18277,1739195000.0,52141.957727477136
37039_2020-10-29 12:00:00,2020299N18277,37039,Cherokee,2020-10-29 12:00:00,33,29512,17116.0,1397.5,33,5.43327880345875,160346.924047675,1.375,2020,10,27.353021572902005,12.103171201559029,38.46242845948063,995.4362240138594,57,57,46.05241756366966,2020299N18277,799638000.0,27095.351043643263
01015_2020-10-29 13:00:00,2020299N18277,01015,Calhoun,2020-10-29 13:00:00,59,115788,58817.0,1397.54166666667,59,20.5942252088293,2384564.14847993,2.45833333333333,2020,10,28.820824411352024,9.694293278084098,32.07341839168432,992.9669564171392,83,83,31.74971533298524,2020299N18277,4479184000.0,38684.354164507546
37003_2020-10-29 13:00:00,2020299N18277,37003,Alexander,2020-10-29 13:00:00,59,36512,18832.0,1397.54166666667,59,14.1102378929482,515193.005947324,2.45833333333333,2020,10,27.93027322817365,7.974449605287628,36.20670988671616,997.2142996953972,83,83,76.28035820456842,2020299N18277,806046000.0,22076.194127957933
37149_2020-10-29 13:00:00,2020299N18277,37149,Polk,2020-10-29 13:00:00,59,19986,17594.0,1397.54166666667,59,20.3451877221636,406618.921815161,2.45833333333333,2020,10,33.435004197634186,9.198974585643624,43.58516207788712,998.3658933293268,83,83,130.13044478126025,2020299N18277,478960000.0,23964.77534273992
37023_2020-10-29 13:00:00,2020299N18277,37023,Burke,2020-10-29 13:00:00,59,87881,29976.0,1397.54166666667,59,10.1056421700551,888093.939546608,2.45833333333333,2020,10,24.783323944939507,8.113219261680102,45.32569407968334,997.4767524594909,83,83,109.70485985944218,2020299N18277,2530155000.0,28790.694234248585
01117_2020-10-29 13:00:00,2020299N18277,01117,Shelby,2020-10-29 13:00:00,59,230115,105707.0,1397.54166666667,59,15.8278859156175,3642233.96747231,2.45833333333333,2020,10,26.78063390346673,9.290267628414748,36.53481713878976,991.8679191706732,83,83,93.78844507657861,2020299N18277,12275473000.0,53344.94926449819
01115_2020-10-29 13:00:00,2020299N18277,01115,St. Clair,2020-10-29 13:00:00,59,93932,49089.0,1397.54166666667,59,9.01829323099789,847106.319774094,2.45833333333333,2020,10,23.53475601196289,9.371714768262912,40.499071138738486,992.8711851851853,83,83,62.99541656304101,2020299N18277,1998473000.0,21275.742026146574
45083_2020-10-29 13:00:00,2020299N18277,45083,Spartanburg,2020-10-29 13:00:00,32,345831,142690.0,1397.54166666667,32,3.14651050453105,1088160.87429248,1.33333333333333,2020,10,27.78186984347961,10.866759143140627,18.102497549685975,999.54794653349,56,56,152.3191227884636,2020299N18277,15701565000.0,45402.42199224477
45007_2020-10-29 13:00:00,2020299N18277,45007,Anderson,2020-10-29 13:00:00,30,209581,110850.0,1397.54166666667,30,2.47766350924673,519271.195931439,1.25,2020,10,30.499798139747305,10.87285630291191,18.764587616956582,1000.2969923867984,54,54,,,7145415000.0,34093.81098477438
37161_2020-10-29 13:00:00,2020299N18277,37161,Rutherford,2020-10-29 13:00:00,59,64963,38203.0,1397.54166666667,59,18.9816412677045,1233104.36167389,2.45833333333333,2020,10,29.66422285329304,8.564724058573043,37.86485775647423,998.0487603459254,83,83,152.82270670357235,2020299N18277,1758523000.0,27069.608854270893
37197_2020-10-29 14:00:00,2020299N18277,37197,Yadkin,2020-10-29 14:00:00,37,37463,20791.0,1397.58333333333,37,13.555868141061,507843.488168567,1.54166666666667,2020,10,30.34516046473707,9.890501713490266,30.19650571752896,996.759484054252,61,61,62.52411787465771,2020299N18277,861009000.0,22982.916477591225
01055_2020-10-29 14:00:00,2020299N18277,01055,Etowah,2020-10-29 14:00:00,25,103088,53591.0,1397.58333333333,25,2.78406340851431,287003.528656923,1.04166666666667,2020,10,22.20987896962209,11.486369759766006,40.612163699257216,992.2763268581082,49,49,,,2829779000.0,27450.129986031352
37035_2020-10-29 14:00:00,2020299N18277,37035,Catawba,2020-10-29 14:00:00,58,163462,77885.0,1397.58333333333,58,8.72466881858916,1426151.81442422,2.41666666666667,2020,10,28.35361126554964,8.440380150682394,24.874724396351425,998.2512465155517,82,82,105.21191987306035,2020299N18277,8666333000.0,53017.41689199936
37059_2020-10-29 14:00:00,2020299N18277,37059,Davie,2020-10-29 14:00:00,33,44090,21852.0,1397.58333333333,33,3.77841845140033,166590.469522241,1.375,2020,10,30.63467179131262,10.817370185500181,18.28334344186119,997.9206754725086,57,57,89.77961771702768,2020299N18277,1367311000.0,31011.816738489455
01029_2020-10-29 14:00:00,2020299N18277,01029,Cleburne,2020-10-29 14:00:00,58,15346,9331.0,1397.58333333333,58,34.8061890203834,534135.776706803,2.41666666666667,2020,10,30.66720748700594,10.335401328588379,27.528280534438395,995.1630807291668,82,82,47.90931714880686,2020299N18277,281445000.0,18339.958295321256
01111_2020-10-29 14:00:00,2020299N18277,01111,Randolph,2020-10-29 14:00:00,58,22479,13651.0,1397.58333333333,58,25.6495272849958,576575.72383942,2.41666666666667,2020,10,33.44084789112375,10.101082582398684,23.88061124561961,997.5137455286168,82,82,88.97895147785857,2020299N18277,460834000.0,20500.645046487833
37109_2020-10-29 14:00:00,2020299N18277,37109,Lincoln,2020-10-29 14:00:00,27,93095,37752.0,1397.58333333333,27,2.31638058910786,215643.450942996,1.125,2020,10,28.35441470775437,11.729173382911593,16.188945258008943,998.5996934567448,51,51,,,2927377000.0,31445.05075460551
37097_2020-10-29 14:00:00,2020299N18277,37097,Iredell,2020-10-29 14:00:00,47,195897,76320.0,1397.58333333333,47,7.6917321802935,1506787.25892296,1.95833333333333,2020,10,27.309835979764237,9.560089618799928,20.177272768346462,998.0106239064932,71,71,90.76215337542729,2020299N18277,9654715000.0,49284.64958626217
01017_2020-10-29 14:00:00,2020299N18277,01017,Chambers,2020-10-29 14:00:00,50,34088,12345.0,1397.58333333333,50,5.47473500111506,186622.76671801,2.08333333333333,2020,10,33.63114961094681,10.837785076213597,15.365294497740457,999.5516019544314,74,74,131.06547768425665,2020299N18277,882656000.0,25893.45224125792
37169_2020-10-29 15:00:00,2020299N18277,37169,Stokes,2020-10-29 15:00:00,57,45175,24918.0,1397.625,57,19.4430603876306,878340.253011211,2.375,2020,10,30.662761079921648,8.546862418238652,30.569561556893795,996.2713893711418,81,81,79.73823531945206,2020299N18277,993865000.0,22000.33204205866
37067_2020-10-29 15:00:00,2020299N18277,37067,Forsyth,2020-10-29 15:00:00,57,389157,185289.0,1397.625,57,8.35503024998052,3251418.50699167,2.375,2020,10,30.633713943370875,8.683195575047046,21.031075037997844,997.3391045818234,81,81,91.73375774556312,2020299N18277,24338194000.0,62540.81000727213
37157_2020-10-29 16:00:00,2020299N18277,37157,Rockingham,2020-10-29 16:00:00,52,91957,50138.0,1397.66666666667,52,7.73144122222665,710960.140472296,2.16666666666667,2020,10,27.142227421921145,9.1368767471981,19.43448629579107,996.5443835910654,76,76,120.37347800082196,2020299N18277,2768360000.0,30104.940352556085
37081_2020-10-29 16:00:00,2020299N18277,37081,Guilford,2020-10-29 16:00:00,24,546101,219049.0,1397.66666666667,24,2.37719414377605,1298188.09911024,1.0,2020,10,27.127903320572592,12.226585225230366,13.36982164304407,998.0688459916548,48,48,130.82964055304757,2020299N18277,32670820000.0,59825.600026368746
37193_2020-10-29 16:00:00,2020299N18277,37193,Wilkes,2020-10-29 16:00:00,26,65784,37530.0,1397.66666666667,26,1.53818256516786,101187.801867002,1.08333333333333,2020,10,24.054065763875936,11.24281852129247,44.48758576416438,996.828378784332,50,50,,,2343223000.0,35619.95318010458
51143_2020-10-29 16:00:00,2020299N18277,51143,Pittsylvania,2020-10-29 16:00:00,24,59952,34320.0,1397.66666666667,24,2.29008152614347,137294.967655354,1.0,2020,10,27.932263295385077,10.888737803899863,24.11171508382308,994.9447867358472,48,48,151.8806221925172,2020299N18277,,
13265_2020-10-30 10:00:00,2020299N18277,13265,Taliaferro,2020-10-30 10:00:00,26,1600,1058.0,1398.41666666667,26,0.366664524616618,586.663239386588,1.08333333333333,2020,10,16.72922297624441,9.264980766589826,0.16162968061577784,1001.6158349609374,50,50,,,25897000.0,16185.625
01035_2021-06-19 15:00:00,2021169N23268,01035,Conecuh,2021-06-19 15:00:00,29,11206,561.0,1630.58333333333,29,9.06773618538324,101613.051693405,1.20833333333333,2021,6,15.073565582858963,9.521869713000582,33.010780636359456,1007.94693607635,53,53,131.91656575440726,2021169N23268,382968000.0,34175.263251829376
01131_2021-06-19 16:00:00,2021169N23268,01131,Wilcox,2021-06-19 16:00:00,50,10059,6640.0,1630.625,50,0.166718550432476,1677.02189880028,2.08333333333333,2021,6,17.173072362530206,8.612540253666948,55.42072806484533,1006.32086172397,74,74,65.0025022866782,2021169N23268,360521000.0,35840.640222686154
13123_2021-06-20 07:00:00,2021169N23268,13123,Gilmer,2021-06-20 07:00:00,54,32407,17750.0,1631.25,54,1.39666410382752,45261.6936127383,2.25,2021,6,12.46234245570201,8.012080833539333,71.3021624350112,1010.0878721992924,78,78,124.1563453401914,2021169N23268,909790000.0,28073.872928688248
47139_2021-06-20 07:00:00,2021169N23268,47139,Polk,2021-06-20 07:00:00,46,17863,9582.0,1631.25,46,0.330003661450684,5894.85540449357,1.91666666666667,2021,6,12.500291020801486,7.582552149086614,35.707459812921925,1009.3427314301553,70,70,,,363122000.0,20328.164362089236
01057_2021-06-22 09:00:00,2021169N23268,01057,Fayette,2021-06-22 09:00:00,38,16118,10649.0,1633.33333333333,38,0.293258854765579,4726.7462211116,1.58333333333333,2021,6,11.609649188188756,5.071787507211595,13.41472616765666,1010.8997902176072,62,62,,,347135000.0,21537.101377342104
12051_2021-07-04 07:00:00,2021182N09317,12051,Hendry,2021-07-04 07:00:00,39,41339,15195.0,1645.25,39,0.370384995064166,15311.3453109576,1.625,2021,7,10.345416751155868,4.372231481665662,24.126711238385234,1013.668245417732,63,63,339.70455025075694,2021182N09317,1338115000.0,32369.312271704686
12029_2021-07-06 00:00:00,2021182N09317,12029,Dixie,2021-07-06 00:00:00,46,17124,5439.0,1646.95833333333,46,1.3386311410773,22922.7196598077,1.91666666666667,2021,7,19.40283817153379,8.695810813312892,65.37557064937091,1009.4710920557228,70,70,38.045225979729075,2021182N09317,286272000.0,16717.589348283112
34037_2021-07-07 00:00:00,2021182N09317,34037,Sussex,2021-07-07 00:00:00,52,146084,70139.0,1647.95833333333,52,4.59935078514243,671891.560096747,2.16666666666667,2021,7,13.337912236389355,6.686501504868846,31.90704611877567,1009.169891293174,76,76,535.8074808884681,2021182N09317,5086363000.0,34818.07042523479
34041_2021-07-07 00:00:00,2021182N09317,34041,Warren,2021-07-07 00:00:00,51,110926,52084.0,1647.95833333333,51,1.9732746484982,218887.463659312,2.125,2021,7,13.002365109972963,6.9108914204156795,22.98385768213417,1009.2454964471272,75,75,496.2911578577621,2021182N09317,4026520000.0,36299.154391215765
45029_2021-07-08 07:00:00,2021182N09317,45029,Colleton,2021-07-08 07:00:00,50,38599,27418.0,1649.25,50,1.19478095754865,46117.3501804202,2.08333333333333,2021,7,17.989775498154273,9.091051486019182,37.304500960387955,1007.008194141986,74,74,88.8250910709783,2021182N09317,931184000.0,24124.562812508095
51093_2021-07-09 02:00:00,2021182N09317,51093,Isle of Wight,2021-07-09 02:00:00,42,40151,14645.0,1650.04166666667,42,0.655113729640605,26303.4713587999,1.75,2021,7,20.546979569033443,8.2483580142514,32.93706863536198,1005.44276122416,66,66,62.724268400396944,2021182N09317,1321262000.0,32907.324848696175
37149_2021-07-09 20:00:00,2021182N09317,37149,Polk,2021-07-09 20:00:00,43,19986,18863.0,1650.79166666667,43,0.417961087843927,8353.37030164873,1.79166666666667,2021,7,12.171053963441114,5.778665554646646,9.931383063443578,1014.8522794471154,67,67,194.1962042669615,2021182N09317,515034000.0,25769.73881717202
13207_2021-07-09 23:00:00,2021182N09317,13207,Monroe,2021-07-09 23:00:00,30,29427,16405.0,1650.91666666667,30,0.237549527583054,6990.36994818653,1.25,2021,7,11.44898404598236,6.921203072954108,11.543585327453911,1015.9204140625,54,54,181.06043591949432,2021182N09317,1364840000.0,46380.53488293064
13087_2021-08-15 06:00:00,2021222N14301,13087,Decatur,2021-08-15 06:00:00,44,28982,14709.0,1687.20833333333,44,0.269160925101719,7800.82193129802,1.83333333333333,2021,8,22.30974470423901,7.973495642307347,53.507517801788374,1006.863327140748,68,68,84.44828689075055,2021222N14301,908210000.0,31337.036781450555
21069_2021-08-15 14:00:00,2021222N14301,21069,Fleming,2021-08-15 14:00:00,24,15288,4779.0,1687.54166666667,24,4.37413684871312,66871.8041431262,1.0,2021,8,7.405964029332003,4.905776095317884,21.547669673357934,1016.079126180013,48,48,632.8240350508358,2021222N14301,327478000.0,21420.591313448458
39015_2021-08-16 14:00:00,2021222N14301,39015,Brown,2021-08-16 14:00:00,32,43680,20328.0,1688.54166666667,32,0.209169618260527,9136.52892561984,1.33333333333333,2021,8,6.515549349434236,4.119500416229252,21.066946169251906,1014.6605415613512,56,56,,,900843000.0,20623.695054945056
13317_2021-08-16 16:00:00,2021222N14301,13317,Wilkes,2021-08-16 16:00:00,30,9599,1514.0,1688.625,30,0.560766182298547,5382.79458388375,1.25,2021,8,13.967626157014267,7.001639431454033,25.887415482128503,1011.1467991394928,54,54,,,307363000.0,32020.314616105843
12037_2021-08-16 17:00:00,2021222N14301,12037,Franklin,2021-08-16 17:00:00,25,12498,10595.0,1688.66666666667,25,3.61293062765455,45154.4069844266,1.04166666666667,2021,8,19.529049060008187,11.41842038366822,121.01864770569422,1004.8223220095095,49,49,58.07315821269297,2021222N14301,366881000.0,29355.176828292526
12013_2021-08-16 21:00:00,2021222N14301,12013,Calhoun,2021-08-16 21:00:00,44,13464,4675.0,1688.83333333333,44,16.6705882352941,224452.8,1.83333333333333,2021,8,16.80685440137614,7.255816739677418,82.7111672879898,1002.9107421875,68,68,29.005855495604965,2021222N14301,306489000.0,22763.591800356506
54001_2021-08-17 01:00:00,2021222N14301,54001,Barbour,2021-08-17 01:00:00,25,15414,6446.0,1689.0,25,5.1403971455166,79234.0816009929,1.04166666666667,2021,8,12.361238624412971,6.781611655840876,20.827108233464948,1014.4956699934554,49,49,87.6136837647659,2021222N14301,390213000.0,25315.49240949786
12077_2021-08-17 01:00:00,2021222N14301,12077,Liberty,2021-08-17 01:00:00,25,7603,3349.0,1689.0,25,5.54673036727381,42171.7909823828,1.04166666666667,2021,8,18.33503078018474,8.544379090554045,73.5785838067139,1003.5003295155152,49,49,53.17320648359368,2021222N14301,283906000.0,37341.31263974747
39105_2021-08-17 17:00:00,2021222N14301,39105,Meigs,2021-08-17 17:00:00,26,21969,12021.0,1689.66666666667,26,0.400898898364357,8807.34789816656,1.08333333333333,2021,8,13.478678427085311,6.508729832510112,82.7043899403881,1011.872775171776,50,50,,,388926000.0,17703.4002458009
37011_2021-08-18 00:00:00,2021222N14301,37011,Avery,2021-08-18 00:00:00,45,17571,1764.0,1689.95833333333,45,13.0759637188209,229757.758503401,1.875,2021,8,22.762189351595367,7.88386613214295,54.106400160190574,1013.4264660456732,69,69,124.8659767273913,2021222N14301,632238000.0,35981.9019976097
37121_2021-08-18 00:00:00,2021222N14301,37121,Mitchell,2021-08-18 00:00:00,26,15094,10885.0,1689.95833333333,26,3.21451538814883,48519.8952687184,1.08333333333333,2021,8,22.7059802606639,8.795840609506213,48.2072549172626,1012.491326147152,50,50,115.25155581962161,2021222N14301,534271000.0,35396.25016562873
21159_2021-08-18 02:00:00,2021222N14301,21159,Martin,2021-08-18 02:00:00,53,11095,5552.0,1690.04166666667,53,0.369236311239193,4096.67687319885,2.20833333333333,2021,8,14.93375503679036,5.473890187230244,73.5099252845021,1011.5501774418016,77,77,,,191187000.0,17231.816133393422
54005_2021-08-18 05:00:00,2021222N14301,54005,Boone,2021-08-18 05:00:00,44,20968,11514.3333333333,1690.16666666667,44,2.28221817235095,47853.5506378547,1.83333333333333,2021,8,15.579651536854035,6.408548765702306,32.20848010152305,1011.7499362098622,68,68,,,608731000.0,29031.42884395269
54043_2021-08-18 11:00:00,2021222N14301,54043,Lincoln,2021-08-18 11:00:00,59,19901,11398.8,1690.41666666667,59,1.77250394806106,35274.6010703632,2.45833333333333,2021,8,16.999823793110096,5.388182736543742,46.08629387656324,1011.206385361842,83,83,47.657394555431004,2021222N14301,247693000.0,12446.258981960706
54085_2021-08-18 12:00:00,2021222N14301,54085,Ritchie,2021-08-18 12:00:00,55,8207,6543.0,1690.45833333333,55,0.827778331460391,6793.57676629543,2.29166666666667,2021,8,13.773035437693236,4.7823634846426275,41.02375489390885,1012.1929514575098,79,79,,,638566000.0,77807.48141830145
54047_2021-08-19 23:00:00,2021222N14301,54047,McDowell,2021-08-19 23:00:00,47,17850,10891.0,1691.91666666667,47,0.875309888899091,15624.2815168488,1.95833333333333,2021,8,8.029322580857711,4.015494267482376,7.919891757753814,1011.6575956075176,71,71,,,509139000.0,28523.193277310926
54063_2021-08-21 00:00:00,2021222N14301,54063,Monroe,2021-08-21 00:00:00,41,12296,7721.0,1692.95833333333,41,0.375858049475457,4621.55057635021,1.70833333333333,2021,8,8.446584084565353,3.920239009084515,1.984806834211245,1011.8784421227808,65,65,,,216924000.0,17641.834743005857
44009_2021-08-22 16:00:00,2021222N14301,44009,Washington,2021-08-22 16:00:00,58,130330,72701.0,1694.625,58,20.6626043658271,2692957.22699825,2.41666666666667,2021,8,20.771817898978824,9.250564367338455,59.86397565541842,1000.6552105381392,164,164,18.48976665195548,2021227N36297,7206560000.0,55294.71341978056
44003_2021-08-22 17:00:00,2021222N14301,44003,Kent,2021-08-22 17:00:00,28,171275,80817.0,1694.66666666667,28,2.78870782137422,477635.932105869,1.16666666666667,2021,8,19.67910672616268,10.290190143684434,55.318346490030706,1002.0995418176328,104,104,34.663042800100264,2021227N36297,9508613000.0,55516.64282586484
44009_2021-08-22 16:00:00,2021227N36297,44009,Washington,2021-08-22 16:00:00,58,130330,72701.0,1694.625,58,20.6626043658271,2692957.22699825,2.41666666666667,2021,8,20.771817898978824,9.250564367338455,59.86397565541842,1000.6552105381392,164,164,18.48976665195548,2021227N36297,7206560000.0,55294.71341978056
44003_2021-08-22 17:00:00,2021227N36297,44003,Kent,2021-08-22 17:00:00,28,171275,80817.0,1694.66666666667,28,2.78870782137422,477635.932105869,1.16666666666667,2021,8,19.67910672616268,10.290190143684434,55.318346490030706,1002.0995418176328,104,104,34.663042800100264,2021227N36297,9508613000.0,55516.64282586484
51099_2021-08-27 07:00:00,2021239N17281,51099,King George,2021-08-27 07:00:00,57,27856,11917.0,1699.25,57,0.716672514431599,19963.6295620066,2.375,2021,8,7.636043154276334,4.34449505347472,4.3120662404152625,1016.5868671123797,81,81,,,2172658000.0,77996.05112004594
22105_2021-08-28 21:00:00,2021239N17281,22105,Tangipahoa,2021-08-28 21:00:00,477,137048,69113.0,1700.83333333333,477,228.13377548707,31265277.6629519,19.875,2021,8,34.70155426895251,9.186521256762843,234.70681234519495,992.7109286854215,501,168,37.937568011549494,2021239N17281,4492666000.0,32781.69692370556
28123_2021-08-28 22:00:00,2021239N17281,28123,Scott,2021-08-28 22:00:00,100,27707,14633.6666666667,1700.875,100,1.39680903598098,38701.3879599251,4.16666666666667,2021,8,25.61228769302368,9.594974674473526,106.88080965541303,998.818689453125,124,124,71.38652704103866,2021239N17281,1101315000.0,39748.61948244126
22075_2021-08-29 13:00:00,2021239N17281,22075,Plaquemines,2021-08-29 13:00:00,418,22516,12631.0,1701.5,418,233.901291842512,5266521.48712599,17.4166666666667,2021,8,39.375800933958665,12.50397979554748,297.9948073155665,994.1487997749308,442,168,69.51971557462697,2021239N17281,2650107000.0,117698.83638301652
47161_2021-08-29 14:00:00,2021239N17281,47161,Stewart,2021-08-29 14:00:00,50,14035,7668.0,1701.54166666667,50,0.338810641627543,4755.20735524257,2.08333333333333,2021,8,13.55281942764131,6.3608959309774695,42.10115394342948,1003.0804781868812,74,74,238.61984373091082,2021239N17281,1054727000.0,75149.76843605272
22057_2021-08-29 15:00:00,2021239N17281,22057,Lafourche,2021-08-29 15:00:00,748,95870,44137.0,1701.58333333333,748,430.164167095451,41239838.6994409,31.1666666666667,2021,8,31.885180068378787,9.765704875472725,298.20387702844886,985.9704228799272,772,168,21.586351241109185,2021239N17281,3922331000.0,40913.01762803797
22051_2021-08-29 16:00:00,2021239N17281,22051,Jefferson,2021-08-29 16:00:00,419,425884,211981.0,1701.625,419,209.152646592013,89074765.7411927,17.4583333333333,2021,8,39.680328493863584,10.883826111284126,371.2662848424125,990.3599479166668,443,168,53.310549093298775,2021239N17281,24054738000.0,56481.90117496783
22095_2021-08-29 17:00:00,2021239N17281,22095,St. John the Baptist,2021-08-29 17:00:00,602,39864,19744.0,1701.66666666667,602,361.236589837732,14400335.4172913,25.0833333333333,2021,8,34.15648693615878,9.482401668644586,251.22629110996107,986.5880765427216,626,168,25.75129755006917,2021239N17281,3075132000.0,77140.57796508128
22089_2021-08-29 17:00:00,2021239N17281,22089,St. Charles,2021-08-29 17:00:00,630,50998,22976.3333333333,1701.66666666667,630,375.677005875728,19158775.9456504,26.25,2021,8,32.91454316161173,9.404429224387926,263.81769187657926,985.0766020620206,654,168,23.364391378105633,2021239N17281,9290740000.0,182178.51680458058
22103_2021-08-29 17:00:00,2021239N17281,22103,St. Tammany,2021-08-29 17:00:00,247,273263,132031.0,1701.66666666667,247,119.511605327292,32658099.8065517,10.2916666666667,2021,8,36.46693803292733,9.882186471511867,239.32877131910234,997.5930552662036,271,168,74.91634096664778,2021239N17281,13078339000.0,47859.89687590343
22071_2021-08-29 17:00:00,2021239N17281,22071,Orleans,2021-08-29 17:00:00,269,369749,193765.0,1701.66666666667,269,164.335760546667,60762983.1263695,11.2083333333333,2021,8,39.400988042180806,10.791011468629018,279.09350486977274,994.3497209821428,293,168,67.47024377021488,2021239N17281,22990356000.0,62178.2776964914
22109_2021-08-29 17:00:00,2021239N17281,22109,Terrebonne,2021-08-29 17:00:00,646,104786,27759.75,1701.66666666667,646,405.459650922278,42486494.9815418,26.9166666666667,2021,8,30.719707213455685,9.54725054438747,171.6238096987952,987.6373756142508,670,168,29.935262593409547,2021239N17281,5197608000.0,49602.122420934094
22087_2021-08-29 18:00:00,2021239N17281,22087,St. Bernard,2021-08-29 18:00:00,220,44479,20654.0,1701.70833333333,220,128.706823049086,5724750.78240028,9.16666666666667,2021,8,33.43205389285043,11.986573779396432,256.4532762974775,1002.7841788047318,244,168,124.52705696982842,2021239N17281,1237863000.0,27830.279457721623
22093_2021-08-29 19:00:00,2021239N17281,22093,St. James,2021-08-29 19:00:00,582,19423,9897.8,1701.75,582,295.64517869724,5742316.3058365,24.25,2021,8,32.087217128182964,8.101274969651987,163.33291344857943,985.4613321235236,606,168,23.355155966776174,2021239N17281,2576016000.0,132627.09159244195
