event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used
01051_2020-10-29 07:00:00,2020299N18277,01051,Elmore,2020-10-29 07:00:00,65,89563,47112.0,1397.29166666667,65,17.6852993082955,1583948.46194887,2.70833333333333,2020,10,32.763428777909205,9.410631660245684,23.261083946011308,998.1394487319532,89,89
01007_2020-10-29 07:00:00,2020299N18277,01007,Bibb,2020-10-29 07:00:00,65,22005,11546.0,1397.29166666667,65,16.1476500716502,355329.039826662,2.70833333333333,2020,10,21.7874890973491,8.830639801426354,48.61939547943972,991.0104770665324,89,89
01121_2020-10-29 08:00:00,2020299N18277,01121,Talladega,2020-10-29 08:00:00,64,80704,39098.0,1397.33333333333,64,24.4974393158939,1977041.3425499,2.66666666666667,2020,10,29.961829807858905,9.569899386123154,32.59773607072294,993.8401742788462,88,88
13149_2020-10-29 08:00:00,2020299N18277,13149,Heard,2020-10-29 08:00:00,60,11725,6117.0,1397.33333333333,60,16.0130783063593,187753.343142063,2.5,2020,10,31.79319351629504,10.202546350408356,21.085112687635117,998.355989747634,84,84
13113_2020-10-29 08:00:00,2020299N18277,13113,Fayette,2020-10-29 08:00:00,30,122030,53734.0,1397.33333333333,30,2.24812967581047,274339.264339152,1.25,2020,10,33.528905516689264,12.388630025295075,16.713668366225022,999.8444273361652,54,54
13143_2020-10-29 08:00:00,2020299N18277,13143,Haralson,2020-10-29 08:00:00,64,31337,14643.0,1397.33333333333,64,25.2953582659734,792680.64198081,2.66666666666667,2020,10,32.58783178167829,10.218694482048049,28.908936245272226,996.1108927436442,88,88
13045_2020-10-29 08:00:00,2020299N18277,13045,Carroll,2020-10-29 08:00:00,48,124592,54261.0,1397.33333333333,48,10.1033424986931,1258795.64859717,2.0,2020,10,32.41837294769287,11.13240290239122,27.066023284569383,997.30177671875,72,72
13077_2020-10-29 08:00:00,2020299N18277,13077,Coweta,2020-10-29 08:00:00,33,152882,55139.0,1397.33333333333,33,4.42926059594842,677154.218429787,1.375,2020,10,30.161898275522088,11.919843196151847,17.98590089880176,999.3392855425824,57,57
01027_2020-10-29 08:00:00,2020299N18277,01027,Clay,2020-10-29 08:00:00,64,14198,7003.0,1397.33333333333,64,32.4633478519401,460914.612801846,2.66666666666667,2020,10,33.061358000740164,9.980327631608402,29.503985557941686,996.0195364583332,88,88
13067_2020-10-29 09:00:00,2020299N18277,13067,Cobb,2020-10-29 09:00:00,44,771952,288188.0,1397.375,44,7.90522855245793,6102456.99152701,1.83333333333333,2020,10,31.545889374869216,11.463943793152561,28.71012269253177,997.1423446428572,68,68
01101_2020-10-29 09:00:00,2020299N18277,01101,Montgomery,2020-10-29 09:00:00,25,226361,105529.0,1397.375,25,2.78086694276543,629479.822031325,1.04166666666667,2020,10,30.469118218296924,12.010899836213586,15.336790638330502,999.8630488256867,49,49
13291_2020-10-29 09:00:00,2020299N18277,13291,Union,2020-10-29 09:00:00,41,26388,19165.0,1397.375,41,7.57422384555179,199868.618836421,1.70833333333333,2020,10,29.20981880714153,11.513581813657103,44.93990326407311,997.1389938038792,65,65
13097_2020-10-29 09:00:00,2020299N18277,13097,Douglas,2020-10-29 09:00:00,45,147316,60698.0,1397.375,45,5.9349566707305,874314.076905335,1.875,2020,10,30.18725193671461,11.43307919882998,24.702749228245526,997.5134986733492,69,69
13129_2020-10-29 09:00:00,2020299N18277,13129,Gordon,2020-10-29 09:00:00,40,58954,16132.0,1397.375,40,6.73616203609681,397123.696676052,1.66666666666667,2020,10,27.311968224947574,10.786565970446244,34.17622922064706,993.8153355532788,64,64
13115_2020-10-29 09:00:00,2020299N18277,13115,Floyd,2020-10-29 09:00:00,63,99443,46260.0,1397.375,63,11.1606571552097,1109849.22948552,2.625,2020,10,28.243380734414767,9.626859584323043,31.569460125562422,992.9941691820552,87,87
13055_2020-10-29 09:00:00,2020299N18277,13055,Chattooga,2020-10-29 09:00:00,31,24936,13504.0,1397.375,31,3.05241877437137,76115.1145577244,1.29166666666667,2020,10,25.311803852012776,11.51734703180254,37.74119495737652,992.0727530875748,55,55
13233_2020-10-29 09:00:00,2020299N18277,13233,Polk,2020-10-29 09:00:00,59,43709,19380.0,1397.375,59,12.1567881265732,531361.052224387,2.45833333333333,2020,10,31.019097413845405,10.413038748682048,27.57732118033765,994.4898844498504,83,83
13089_2020-10-29 09:00:00,2020299N18277,13089,DeKalb,2020-10-29 09:00:00,48,762820,347855.0,1397.375,48,8.33991461959724,6361853.67012117,2.0,2020,10,28.79051875721325,11.311022676410097,19.733952356671747,998.7810326704548,72,72
13063_2020-10-29 09:00:00,2020299N18277,13063,Clayton,2020-10-29 09:00:00,41,296564,119855.0,1397.375,41,1.41508471898161,419663.184600061,1.70833333333333,2020,10,33.08816943297516,11.455004448603198,15.16077871358878,999.5437552787164,65,65
13057_2020-10-29 09:00:00,2020299N18277,13057,Cherokee,2020-10-29 09:00:00,60,281278,114893.0,1397.375,60,8.08437080099048,2273955.650161,2.5,2020,10,31.56641037330199,10.801360940576048,36.301003284543086,997.1066813553372,84,84
01123_2020-10-29 09:00:00,2020299N18277,01123,Tallapoosa,2020-10-29 09:00:00,63,40977,21446.0,1397.375,63,22.7084263984329,930523.188528586,2.625,2020,10,32.09152354386748,9.845431577722165,24.620412078947222,998.210144262566,87,87
13015_2020-10-29 09:00:00,2020299N18277,13015,Bartow,2020-10-29 09:00:00,56,112816,36164.0,1397.375,56,10.4930706497356,1183786.25842057,2.33333333333333,2020,10,28.63287002012735,10.508777079005151,30.45820097207644,995.0426736664012,80,80
13013_2020-10-29 10:00:00,2020299N18277,13013,Barrow,2020-10-29 10:00:00,26,89299,34070.0,1397.41666666667,26,0.485253972187194,43332.6944623442,1.08333333333333,2020,10,29.876617020475653,12.573183076024769,18.89255408666091,1000.0399635104792,50,50
13227_2020-10-29 10:00:00,2020299N18277,13227,Pickens,2020-10-29 10:00:00,62,34826,10213.0,1397.41666666667,62,26.4216817293763,920161.487907259,2.58333333333333,2020,10,28.918853326277304,10.85726910388495,39.90625717084517,996.2911541193182,86,86
13139_2020-10-29 10:00:00,2020299N18277,13139,Hall,2020-10-29 10:00:00,55,212692,86143.0,1397.41666666667,55,9.01170047894528,1916716.59826783,2.29166666666667,2020,10,31.639750430458477,10.518803829176212,36.813853915942744,999.175176451659,79,79
13187_2020-10-29 10:00:00,2020299N18277,13187,Lumpkin,2020-10-29 10:00:00,62,34796,16140.0,1397.41666666667,62,25.2785573290824,879592.68082275,2.58333333333333,2020,10,33.09988700018988,10.561736940058774,48.41704207381565,998.4258827861952,86,86
13297_2020-10-29 10:00:00,2020299N18277,13297,Walton,2020-10-29 10:00:00,36,103065,34560.0,1397.41666666667,36,0.832792573733901,85831.7666118845,1.5,2020,10,30.753232189587184,11.675803879518359,12.421976120787718,1000.8886458333334,60,60
13111_2020-10-29 10:00:00,2020299N18277,13111,Fannin,2020-10-29 10:00:00,62,25737,21762.0,1397.41666666667,62,19.3167875816274,497156.161988345,2.58333333333333,2020,10,28.50928044752641,10.878587421982788,37.6906848819503,995.5850381747156,86,86
13085_2020-10-29 10:00:00,2020299N18277,13085,Dawson,2020-10-29 10:00:00,62,30138,14712.0,1397.41666666667,62,21.2243610936924,639659.794641702,2.58333333333333,2020,10,32.07216440836589,10.652703168410666,44.7110575224672,997.8974133184524,86,86
13137_2020-10-29 10:00:00,2020299N18277,13137,Habersham,2020-10-29 10:00:00,62,47475,18787.0,1397.41666666667,62,20.3847234093724,967764.743859955,2.58333333333333,2020,10,29.652192259863984,9.642486701108188,51.859534305366246,999.0172659060252,86,86
13135_2020-10-29 10:00:00,2020299N18277,13135,Gwinnett,2020-10-29 10:00:00,34,975353,348209.0,1397.41666666667,34,3.96379986059501,3866104.08543092,1.41666666666667,2020,10,28.123377033225143,11.802968959509524,21.350946157075512,998.8899730303456,58,58
13117_2020-10-29 10:00:00,2020299N18277,13117,Forsyth,2020-10-29 10:00:00,30,267237,101228.0,1397.41666666667,30,3.83768760827745,1025572.12337324,1.25,2020,10,28.81557183140673,12.261396334858867,34.156703582026545,998.2328680945694,54,54
13241_2020-10-29 11:00:00,2020299N18277,13241,Rabun,2020-10-29 11:00:00,61,17206,14888.0,1397.45833333333,61,39.3054987216455,676290.411004632,2.54166666666667,2020,10,28.48940963935377,9.739754677490351,60.514726945456864,998.5722665991271,85,85
13195_2020-10-29 11:00:00,2020299N18277,13195,Madison,2020-10-29 11:00:00,26,31473,14847.0,1397.45833333333,26,0.838376694256389,26386.2296983313,1.08333333333333,2020,10,29.375404428080174,11.698760321435321,16.974343049237163,1000.5799341555183,50,50
37113_2020-10-29 11:00:00,2020299N18277,37113,Macon,2020-10-29 11:00:00,37,38065,28331.0,1397.45833333333,37,3.97894309326965,151458.468845309,1.54166666666667,2020,10,28.801642298027453,11.65434787115967,51.37879569013559,997.7541527908066,61,61
13311_2020-10-29 11:00:00,2020299N18277,13311,White,2020-10-29 11:00:00,61,28806,33847.0,1397.45833333333,61,27.1447491094711,781931.642847424,2.54166666666667,2020,10,32.412076364352004,10.238268545238219,51.20238939696175,998.6329459891732,85,85
13223_2020-10-29 11:00:00,2020299N18277,13223,Paulding,2020-10-29 11:00:00,53,178421,62113.0,1397.45833333333,53,8.92230908507525,1591927.30926821,2.20833333333333,2020,10,28.71999684433264,10.976924710535508,25.726606268035763,996.1544303585122,77,77
13257_2020-10-29 11:00:00,2020299N18277,13257,Stephens,2020-10-29 11:00:00,55,26767,13917.0,1397.45833333333,55,9.8299920959977,263119.39843357,2.29166666666667,2020,10,28.050564016614643,9.37514343947842,37.10173044059122,999.5810407366072,79,79
45077_2020-10-29 12:00:00,2020299N18277,45077,Pickens,2020-10-29 12:00:00,60,133462,75254.0,1397.5,60,12.5358928560444,1673065.3323534,2.5,2020,10,34.38478091964148,8.671774983214002,50.11443894345986,999.1828643385808,84,84
45073_2020-10-29 12:00:00,2020299N18277,45073,Oconee,2020-10-29 12:00:00,60,80180,38699.0,1397.5,60,13.6433109975069,1093920.6757801,2.5,2020,10,30.752020478761697,8.562257578262681,52.22142918417539,999.284574515782,84,84
45045_2020-10-29 12:00:00,2020299N18277,45045,Greenville,2020-10-29 12:00:00,55,547950,249175.0,1397.5,55,7.92658396184609,4343371.68189356,2.29166666666667,2020,10,31.62553916782829,9.404965513141274,32.02861736959723,999.392094566373,79,79
37089_2020-10-29 12:00:00,2020299N18277,37089,Henderson,2020-10-29 12:00:00,38,118106,66001.0,1397.5,38,4.25934455538552,503054.148058363,1.58333333333333,2020,10,28.765827756498307,11.428415420851294,48.874111688499156,997.9120469545164,62,62
37175_2020-10-29 12:00:00,2020299N18277,37175,Transylvania,2020-10-29 12:00:00,50,33355,22886.0,1397.5,50,5.22609478510398,174316.391557143,2.08333333333333,2020,10,30.78124270776306,10.65330135337388,56.31975811257057,998.0468647411618,74,74
37039_2020-10-29 12:00:00,2020299N18277,37039,Cherokee,2020-10-29 12:00:00,33,29512,17116.0,1397.5,33,5.43327880345875,160346.924047675,1.375,2020,10,27.353021572902005,12.103171201559029,38.46242845948063,995.4362240138594,57,57
01015_2020-10-29 13:00:00,2020299N18277,01015,Calhoun,2020-10-29 13:00:00,59,115788,58817.0,1397.54166666667,59,20.5942252088293,2384564.14847993,2.45833333333333,2020,10,28.820824411352024,9.694293278084098,32.07341839168432,992.9669564171392,83,83
37003_2020-10-29 13:00:00,2020299N18277,37003,Alexander,2020-10-29 13:00:00,59,36512,18832.0,1397.54166666667,59,14.1102378929482,515193.005947324,2.45833333333333,2020,10,27.93027322817365,7.974449605287628,36.20670988671616,997.2142996953972,83,83
37149_2020-10-29 13:00:00,2020299N18277,37149,Polk,2020-10-29 13:00:00,59,19986,17594.0,1397.54166666667,59,20.3451877221636,406618.921815161,2.45833333333333,2020,10,33.435004197634186,9.198974585643624,43.58516207788712,998.3658933293268,83,83
37023_2020-10-29 13:00:00,2020299N18277,37023,Burke,2020-10-29 13:00:00,59,87881,29976.0,1397.54166666667,59,10.1056421700551,888093.939546608,2.45833333333333,2020,10,24.783323944939507,8.113219261680102,45.32569407968334,997.4767524594909,83,83
01117_2020-10-29 13:00:00,2020299N18277,01117,Shelby,2020-10-29 13:00:00,59,230115,105707.0,1397.54166666667,59,15.8278859156175,3642233.96747231,2.45833333333333,2020,10,26.78063390346673,9.290267628414748,36.53481713878976,991.8679191706732,83,83
01115_2020-10-29 13:00:00,2020299N18277,01115,St. Clair,2020-10-29 13:00:00,59,93932,49089.0,1397.54166666667,59,9.01829323099789,847106.319774094,2.45833333333333,2020,10,23.53475601196289,9.371714768262912,40.499071138738486,992.8711851851853,83,83
45083_2020-10-29 13:00:00,2020299N18277,45083,Spartanburg,2020-10-29 13:00:00,32,345831,142690.0,1397.54166666667,32,3.14651050453105,1088160.87429248,1.33333333333333,2020,10,27.78186984347961,10.866759143140627,18.102497549685975,999.54794653349,56,56
45007_2020-10-29 13:00:00,2020299N18277,45007,Anderson,2020-10-29 13:00:00,30,209581,110850.0,1397.54166666667,30,2.47766350924673,519271.195931439,1.25,2020,10,30.499798139747305,10.87285630291191,18.764587616956582,1000.2969923867984,54,54
37161_2020-10-29 13:00:00,2020299N18277,37161,Rutherford,2020-10-29 13:00:00,59,64963,38203.0,1397.54166666667,59,18.9816412677045,1233104.36167389,2.45833333333333,2020,10,29.66422285329304,8.564724058573043,37.86485775647423,998.0487603459254,83,83
37197_2020-10-29 14:00:00,2020299N18277,37197,Yadkin,2020-10-29 14:00:00,37,37463,20791.0,1397.58333333333,37,13.555868141061,507843.488168567,1.54166666666667,2020,10,30.34516046473707,9.890501713490266,30.19650571752896,996.759484054252,61,61
01055_2020-10-29 14:00:00,2020299N18277,01055,Etowah,2020-10-29 14:00:00,25,103088,53591.0,1397.58333333333,25,2.78406340851431,287003.528656923,1.04166666666667,2020,10,22.20987896962209,11.486369759766006,40.612163699257216,992.2763268581082,49,49
37035_2020-10-29 14:00:00,2020299N18277,37035,Catawba,2020-10-29 14:00:00,58,163462,77885.0,1397.58333333333,58,8.72466881858916,1426151.81442422,2.41666666666667,2020,10,28.35361126554964,8.440380150682394,24.874724396351425,998.2512465155517,82,82
37059_2020-10-29 14:00:00,2020299N18277,37059,Davie,2020-10-29 14:00:00,33,44090,21852.0,1397.58333333333,33,3.77841845140033,166590.469522241,1.375,2020,10,30.63467179131262,10.817370185500181,18.28334344186119,997.9206754725086,57,57
01029_2020-10-29 14:00:00,2020299N18277,01029,Cleburne,2020-10-29 14:00:00,58,15346,9331.0,1397.58333333333,58,34.8061890203834,534135.776706803,2.41666666666667,2020,10,30.66720748700594,10.335401328588379,27.528280534438395,995.1630807291668,82,82
01111_2020-10-29 14:00:00,2020299N18277,01111,Randolph,2020-10-29 14:00:00,58,22479,13651.0,1397.58333333333,58,25.6495272849958,576575.72383942,2.41666666666667,2020,10,33.44084789112375,10.101082582398684,23.88061124561961,997.5137455286168,82,82
37109_2020-10-29 14:00:00,2020299N18277,37109,Lincoln,2020-10-29 14:00:00,27,93095,37752.0,1397.58333333333,27,2.31638058910786,215643.450942996,1.125,2020,10,28.35441470775437,11.729173382911593,16.188945258008943,998.5996934567448,51,51
37097_2020-10-29 14:00:00,2020299N18277,37097,Iredell,2020-10-29 14:00:00,47,195897,76320.0,1397.58333333333,47,7.6917321802935,1506787.25892296,1.95833333333333,2020,10,27.309835979764237,9.560089618799928,20.177272768346462,998.0106239064932,71,71
01017_2020-10-29 14:00:00,2020299N18277,01017,Chambers,2020-10-29 14:00:00,50,34088,12345.0,1397.58333333333,50,5.47473500111506,186622.76671801,2.08333333333333,2020,10,33.63114961094681,10.837785076213597,15.365294497740457,999.5516019544314,74,74
37169_2020-10-29 15:00:00,2020299N18277,37169,Stokes,2020-10-29 15:00:00,57,45175,24918.0,1397.625,57,19.4430603876306,878340.253011211,2.375,2020,10,30.662761079921648,8.546862418238652,30.569561556893795,996.2713893711418,81,81
37067_2020-10-29 15:00:00,2020299N18277,37067,Forsyth,2020-10-29 15:00:00,57,389157,185289.0,1397.625,57,8.35503024998052,3251418.50699167,2.375,2020,10,30.633713943370875,8.683195575047046,21.031075037997844,997.3391045818234,81,81
37157_2020-10-29 16:00:00,2020299N18277,37157,Rockingham,2020-10-29 16:00:00,52,91957,50138.0,1397.66666666667,52,7.73144122222665,710960.140472296,2.16666666666667,2020,10,27.142227421921145,9.1368767471981,19.43448629579107,996.5443835910654,76,76
37081_2020-10-29 16:00:00,2020299N18277,37081,Guilford,2020-10-29 16:00:00,24,546101,219049.0,1397.66666666667,24,2.37719414377605,1298188.09911024,1.0,2020,10,27.127903320572592,12.226585225230366,13.36982164304407,998.0688459916548,48,48
37193_2020-10-29 16:00:00,2020299N18277,37193,Wilkes,2020-10-29 16:00:00,26,65784,37530.0,1397.66666666667,26,1.53818256516786,101187.801867002,1.08333333333333,2020,10,24.054065763875936,11.24281852129247,44.48758576416438,996.828378784332,50,50
51143_2020-10-29 16:00:00,2020299N18277,51143,Pittsylvania,2020-10-29 16:00:00,24,59952,34320.0,1397.66666666667,24,2.29008152614347,137294.967655354,1.0,2020,10,27.932263295385077,10.888737803899863,24.11171508382308,994.9447867358472,48,48
13265_2020-10-30 10:00:00,2020299N18277,13265,Taliaferro,2020-10-30 10:00:00,26,1600,1058.0,1398.41666666667,26,0.366664524616618,586.663239386588,1.08333333333333,2020,10,16.72922297624441,9.264980766589826,0.16162968061577784,1001.6158349609374,50,50
01035_2021-06-19 15:00:00,2021169N23268,01035,Conecuh,2021-06-19 15:00:00,29,11206,561.0,1630.58333333333,29,9.06773618538324,101613.051693405,1.20833333333333,2021,6,15.073565582858963,9.521869713000582,33.010780636359456,1007.94693607635,53,53
01131_2021-06-19 16:00:00,2021169N23268,01131,Wilcox,2021-06-19 16:00:00,50,10059,6640.0,1630.625,50,0.166718550432476,1677.02189880028,2.08333333333333,2021,6,17.173072362530206,8.612540253666948,55.42072806484533,1006.32086172397,74,74
13123_2021-06-20 07:00:00,2021169N23268,13123,Gilmer,2021-06-20 07:00:00,54,32407,17750.0,1631.25,54,1.39666410382752,45261.6936127383,2.25,2021,6,12.46234245570201,8.012080833539333,71.3021624350112,1010.0878721992924,78,78
47139_2021-06-20 07:00:00,2021169N23268,47139,Polk,2021-06-20 07:00:00,46,17863,9582.0,1631.25,46,0.330003661450684,5894.85540449357,1.91666666666667,2021,6,12.500291020801486,7.582552149086614,35.707459812921925,1009.3427314301553,70,70
01057_2021-06-22 09:00:00,2021169N23268,01057,Fayette,2021-06-22 09:00:00,38,16118,10649.0,1633.33333333333,38,0.293258854765579,4726.7462211116,1.58333333333333,2021,6,11.609649188188756,5.071787507211595,13.41472616765666,1010.8997902176072,62,62
12051_2021-07-04 07:00:00,2021182N09317,12051,Hendry,2021-07-04 07:00:00,39,41339,15195.0,1645.25,39,0.370384995064166,15311.3453109576,1.625,2021,7,10.345416751155868,4.372231481665662,24.126711238385234,1013.668245417732,63,63
12029_2021-07-06 00:00:00,2021182N09317,12029,Dixie,2021-07-06 00:00:00,46,17124,5439.0,1646.95833333333,46,1.3386311410773,22922.7196598077,1.91666666666667,2021,7,19.40283817153379,8.695810813312892,65.37557064937091,1009.4710920557228,70,70
34037_2021-07-07 00:00:00,2021182N09317,34037,Sussex,2021-07-07 00:00:00,52,146084,70139.0,1647.95833333333,52,4.59935078514243,671891.560096747,2.16666666666667,2021,7,13.337912236389355,6.686501504868846,31.90704611877567,1009.169891293174,76,76
34041_2021-07-07 00:00:00,2021182N09317,34041,Warren,2021-07-07 00:00:00,51,110926,52084.0,1647.95833333333,51,1.9732746484982,218887.463659312,2.125,2021,7,13.002365109972963,6.9108914204156795,22.98385768213417,1009.2454964471272,75,75
45029_2021-07-08 07:00:00,2021182N09317,45029,Colleton,2021-07-08 07:00:00,50,38599,27418.0,1649.25,50,1.19478095754865,46117.3501804202,2.08333333333333,2021,7,17.989775498154273,9.091051486019182,37.304500960387955,1007.008194141986,74,74
51093_2021-07-09 02:00:00,2021182N09317,51093,Isle of Wight,2021-07-09 02:00:00,42,40151,14645.0,1650.04166666667,42,0.655113729640605,26303.4713587999,1.75,2021,7,20.546979569033443,8.2483580142514,32.93706863536198,1005.44276122416,66,66
37149_2021-07-09 20:00:00,2021182N09317,37149,Polk,2021-07-09 20:00:00,43,19986,18863.0,1650.79166666667,43,0.417961087843927,8353.37030164873,1.79166666666667,2021,7,12.171053963441114,5.778665554646646,9.931383063443578,1014.8522794471154,67,67
13207_2021-07-09 23:00:00,2021182N09317,13207,Monroe,2021-07-09 23:00:00,30,29427,16405.0,1650.91666666667,30,0.237549527583054,6990.36994818653,1.25,2021,7,11.44898404598236,6.921203072954108,11.543585327453911,1015.9204140625,54,54
13087_2021-08-15 06:00:00,2021222N14301,13087,Decatur,2021-08-15 06:00:00,44,28982,14709.0,1687.20833333333,44,0.269160925101719,7800.82193129802,1.83333333333333,2021,8,22.30974470423901,7.973495642307347,53.507517801788374,1006.863327140748,68,68
21069_2021-08-15 14:00:00,2021222N14301,21069,Fleming,2021-08-15 14:00:00,24,15288,4779.0,1687.54166666667,24,4.37413684871312,66871.8041431262,1.0,2021,8,7.405964029332003,4.905776095317884,21.547669673357934,1016.079126180013,48,48
39015_2021-08-16 14:00:00,2021222N14301,39015,Brown,2021-08-16 14:00:00,32,43680,20328.0,1688.54166666667,32,0.209169618260527,9136.52892561984,1.33333333333333,2021,8,6.515549349434236,4.119500416229252,21.066946169251906,1014.6605415613512,56,56
13317_2021-08-16 16:00:00,2021222N14301,13317,Wilkes,2021-08-16 16:00:00,30,9599,1514.0,1688.625,30,0.560766182298547,5382.79458388375,1.25,2021,8,13.967626157014267,7.001639431454033,25.887415482128503,1011.1467991394928,54,54
12037_2021-08-16 17:00:00,2021222N14301,12037,Franklin,2021-08-16 17:00:00,25,12498,10595.0,1688.66666666667,25,3.61293062765455,45154.4069844266,1.04166666666667,2021,8,19.529049060008187,11.41842038366822,121.01864770569422,1004.8223220095095,49,49
12013_2021-08-16 21:00:00,2021222N14301,12013,Calhoun,2021-08-16 21:00:00,44,13464,4675.0,1688.83333333333,44,16.6705882352941,224452.8,1.83333333333333,2021,8,16.80685440137614,7.255816739677418,82.7111672879898,1002.9107421875,68,68
54001_2021-08-17 01:00:00,2021222N14301,54001,Barbour,2021-08-17 01:00:00,25,15414,6446.0,1689.0,25,5.1403971455166,79234.0816009929,1.04166666666667,2021,8,12.361238624412971,6.781611655840876,20.827108233464948,1014.4956699934554,49,49
12077_2021-08-17 01:00:00,2021222N14301,12077,Liberty,2021-08-17 01:00:00,25,7603,3349.0,1689.0,25,5.54673036727381,42171.7909823828,1.04166666666667,2021,8,18.33503078018474,8.544379090554045,73.5785838067139,1003.5003295155152,49,49
39105_2021-08-17 17:00:00,2021222N14301,39105,Meigs,2021-08-17 17:00:00,26,21969,12021.0,1689.66666666667,26,0.400898898364357,8807.34789816656,1.08333333333333,2021,8,13.478678427085311,6.508729832510112,82.7043899403881,1011.872775171776,50,50
37011_2021-08-18 00:00:00,2021222N14301,37011,Avery,2021-08-18 00:00:00,45,17571,1764.0,1689.95833333333,45,13.0759637188209,229757.758503401,1.875,2021,8,22.762189351595367,7.88386613214295,54.106400160190574,1013.4264660456732,69,69
37121_2021-08-18 00:00:00,2021222N14301,37121,Mitchell,2021-08-18 00:00:00,26,15094,10885.0,1689.95833333333,26,3.21451538814883,48519.8952687184,1.08333333333333,2021,8,22.7059802606639,8.795840609506213,48.2072549172626,1012.491326147152,50,50
21159_2021-08-18 02:00:00,2021222N14301,21159,Martin,2021-08-18 02:00:00,53,11095,5552.0,1690.04166666667,53,0.369236311239193,4096.67687319885,2.20833333333333,2021,8,14.93375503679036,5.473890187230244,73.5099252845021,1011.5501774418016,77,77
54005_2021-08-18 05:00:00,2021222N14301,54005,Boone,2021-08-18 05:00:00,44,20968,11514.3333333333,1690.16666666667,44,2.28221817235095,47853.5506378547,1.83333333333333,2021,8,15.579651536854035,6.408548765702306,32.20848010152305,1011.7499362098622,68,68
54043_2021-08-18 11:00:00,2021222N14301,54043,Lincoln,2021-08-18 11:00:00,59,19901,11398.8,1690.41666666667,59,1.77250394806106,35274.6010703632,2.45833333333333,2021,8,16.999823793110096,5.388182736543742,46.08629387656324,1011.206385361842,83,83
54085_2021-08-18 12:00:00,2021222N14301,54085,Ritchie,2021-08-18 12:00:00,55,8207,6543.0,1690.45833333333,55,0.827778331460391,6793.57676629543,2.29166666666667,2021,8,13.773035437693236,4.7823634846426275,41.02375489390885,1012.1929514575098,79,79
54047_2021-08-19 23:00:00,2021222N14301,54047,McDowell,2021-08-19 23:00:00,47,17850,10891.0,1691.91666666667,47,0.875309888899091,15624.2815168488,1.95833333333333,2021,8,8.029322580857711,4.015494267482376,7.919891757753814,1011.6575956075176,71,71
54063_2021-08-21 00:00:00,2021222N14301,54063,Monroe,2021-08-21 00:00:00,41,12296,7721.0,1692.95833333333,41,0.375858049475457,4621.55057635021,1.70833333333333,2021,8,8.446584084565353,3.920239009084515,1.984806834211245,1011.8784421227808,65,65
44009_2021-08-22 16:00:00,2021222N14301,44009,Washington,2021-08-22 16:00:00,58,130330,72701.0,1694.625,58,20.6626043658271,2692957.22699825,2.41666666666667,2021,8,20.771817898978824,9.250564367338455,59.86397565541842,1000.6552105381392,164,164
44003_2021-08-22 17:00:00,2021222N14301,44003,Kent,2021-08-22 17:00:00,28,171275,80817.0,1694.66666666667,28,2.78870782137422,477635.932105869,1.16666666666667,2021,8,19.67910672616268,10.290190143684434,55.318346490030706,1002.0995418176328,104,104
44009_2021-08-22 16:00:00,2021227N36297,44009,Washington,2021-08-22 16:00:00,58,130330,72701.0,1694.625,58,20.6626043658271,2692957.22699825,2.41666666666667,2021,8,20.771817898978824,9.250564367338455,59.86397565541842,1000.6552105381392,164,164
44003_2021-08-22 17:00:00,2021227N36297,44003,Kent,2021-08-22 17:00:00,28,171275,80817.0,1694.66666666667,28,2.78870782137422,477635.932105869,1.16666666666667,2021,8,19.67910672616268,10.290190143684434,55.318346490030706,1002.0995418176328,104,104
51099_2021-08-27 07:00:00,2021239N17281,51099,King George,2021-08-27 07:00:00,57,27856,11917.0,1699.25,57,0.716672514431599,19963.6295620066,2.375,2021,8,7.636043154276334,4.34449505347472,4.3120662404152625,1016.5868671123797,81,81
22105_2021-08-28 21:00:00,2021239N17281,22105,Tangipahoa,2021-08-28 21:00:00,477,137048,69113.0,1700.83333333333,477,228.13377548707,31265277.6629519,19.875,2021,8,34.70155426895251,9.186521256762843,234.70681234519495,992.7109286854215,501,168
28123_2021-08-28 22:00:00,2021239N17281,28123,Scott,2021-08-28 22:00:00,100,27707,14633.6666666667,1700.875,100,1.39680903598098,38701.3879599251,4.16666666666667,2021,8,25.61228769302368,9.594974674473526,106.88080965541303,998.818689453125,124,124
22075_2021-08-29 13:00:00,2021239N17281,22075,Plaquemines,2021-08-29 13:00:00,418,22516,12631.0,1701.5,418,233.901291842512,5266521.48712599,17.4166666666667,2021,8,39.375800933958665,12.50397979554748,297.9948073155665,994.1487997749308,442,168
47161_2021-08-29 14:00:00,2021239N17281,47161,Stewart,2021-08-29 14:00:00,50,14035,7668.0,1701.54166666667,50,0.338810641627543,4755.20735524257,2.08333333333333,2021,8,13.55281942764131,6.3608959309774695,42.10115394342948,1003.0804781868812,74,74
22057_2021-08-29 15:00:00,2021239N17281,22057,Lafourche,2021-08-29 15:00:00,748,95870,44137.0,1701.58333333333,748,430.164167095451,41239838.6994409,31.1666666666667,2021,8,31.885180068378787,9.765704875472725,298.20387702844886,985.9704228799272,772,168
