GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35033","Mora, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",87.844,93.234,93.586,94.153,92.150,91.774,93.694,120.590,159.242,192.103,193.728,165.967,161.745,186.838,170.808,140.667,100.000,114.328,112.152,107.863,112.399,103.148,125.105,134.279
 "35033","Mora, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",59733,64675,67387,70974,69996,71880,75814,99434,134090,161991,167187,146576,145463,168765,154379,128638,94359,108871,108689,106338,121593,123115,149655,161579
 "35035","Otero, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2276102,2392304,2421470,2490919,2491068,2546957,2523010,2522935,2562490,2798371,2876238,2848845,2799852,2723633,2703203,2738559,2683571,2712278,2725385,2797147,2870723,2924740,2977909,2963903
 "35035","Otero, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",84.816,89.146,90.233,92.821,92.827,94.909,94.017,94.014,95.488,104.278,107.180,106.159,104.333,101.493,100.732,102.049,100.000,101.070,101.558,104.232,106.974,108.987,110.968,110.446
 "35035","Otero, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1525723,1665316,1754628,1868723,1935987,2053974,2111378,2157680,2234795,2482459,2597622,2607843,2602211,2590536,2624465,2692504,2683571,2783795,2858197,3002338,3200056,3442545,3680488,3794842
 "35037","Quay, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",278629,260803,271335,287697,316237,336822,304067,302414,289278,296854,296192,279452,293313,298593,272704,288494,283470,288286,296052,287741,290897,302299,298827,266508
 "35037","Quay, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",98.292,92.004,95.719,101.491,111.559,118.821,107.266,106.683,102.049,104.721,104.488,98.583,103.473,105.335,96.202,101.773,100.000,101.699,104.439,101.507,102.620,106.643,105.417,94.016
 "35037","Quay, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",192696,184371,197359,218336,241217,263922,253177,256815,251901,258773,261884,252032,271327,282506,262939,282356,283470,295428,311090,309252,339381,386717,389908,353624
 "35039","Rio Arriba, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1513381,1670676,1609612,1532382,1522106,1521210,1550466,1406704,1581228,1331954,1254572,1140598,1040312,1107482,1111523,1080648,1035508,1045161,1066382,1012419,1033150,1015039,1092988,1079901
 "35039","Rio Arriba, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",146.149,161.339,155.442,147.984,146.991,146.905,149.730,135.847,152.701,128.628,121.155,110.149,100.464,106.951,107.341,104.359,100.000,100.932,102.982,97.770,99.772,98.023,105.551,104.287
 "35039","Rio Arriba, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1035619,1056169,1289827,1383891,1677738,1715642,1840031,2042933,1543805,1527137,1553792,1323761,1259625,1341322,1065437,1013245,1035508,1097853,1102089,1023530,1187192,1326606,1366569,1378990
 "35041","Roosevelt, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",509347,565674,528445,593278,584732,582000,606948,690188,527644,642058,644882,634035,612343,621036,588254,641274,671658,666212,673973,647563,668493,735918,705114,738494
 "35041","Roosevelt, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.834,84.221,78.678,88.330,87.058,86.651,90.366,102.759,78.558,95.593,96.013,94.399,91.169,92.463,87.582,95.476,100.000,99.189,100.345,96.413,99.529,109.567,104.981,109.951
 "35041","Roosevelt, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",363037,402291,394078,471427,457437,462706,522822,614188,458508,571881,618017,621860,624156,631857,579805,621826,671658,673195,691345,674134,775691,953752,908254,949224
 "35043","Sandoval, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2023917,1954841,3010578,5012141,4504660,4537174,4001258,3254676,4969839,4875878,4281550,3848890,3519213,3487939,3448631,3484625,3497474,3485997,3817076,3725341,3923058,4156120,4383647,4835066
 "35043","Sandoval, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",57.868,55.893,86.079,143.307,128.798,129.727,114.404,93.058,142.098,139.411,122.418,110.048,100.622,99.727,98.603,99.633,100.000,99.672,109.138,106.515,112.168,118.832,125.338,138.245
 "35043","Sandoval, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2884585,2668807,3818747,5937696,5071301,4812219,4028832,3156383,4767304,4551005,3963635,3583988,3315681,3328674,3319415,3426231,3497474,3556671,3972109,3967133,4312132,4856205,5380270,6129161
 "35045","San Juan, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",6268953,6286823,6195438,6338548,6351462,6490093,6697459,6617050,6682144,6237647,6217680,6209961,6138534,6363491,6451182,5916590,5756828,5571010,5616181,5255546,5274995,5287672,5528384,5511398
 "35045","San Juan, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",108.896,109.206,107.619,110.105,110.329,112.737,116.339,114.943,116.073,108.352,108.005,107.871,106.630,110.538,112.061,102.775,100.000,96.772,97.557,91.292,91.630,91.850,96.032,95.737
 "35045","San Juan, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",4184875,4041699,4555564,5047957,5781027,6164652,6616461,7287436,6334081,6333241,6601191,6456648,6507817,6844012,6262988,5645360,5756828,5760914,5823724,5353510,5963529,6714961,6959481,7042616
 "35047","San Miguel, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",682042,719513,725351,733301,728268,756842,778855,765831,760433,759350,759497,754294,700203,726304,692015,671015,646624,670875,680626,628237,661364,663540,742566,783248
