GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "02180","Nome Census Area, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.768,77.711,80.065,81.841,83.832,83.240,97.361,104.287,85.893,100.879,102.830,94.780,96.473,100.516,100.041,92.749,100.000,101.351,99.257,94.770,95.974,102.555,102.362,106.434
 "02180","Nome Census Area, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",211641,233107,245490,257939,271607,280468,342063,384686,328852,394987,412955,387872,400474,425807,433652,408229,447593,463910,465113,454808,474065,532477,561188,603156
 "02185","North Slope Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",4537602,6253281,4819608,5426350,5716314,7068721,7878053,7561958,9970542,8057812,8320069,9888372,8160975,7157539,7002184,6633158,6669857,5875825,5965259,6323041,6051335,4952980,6733944,7292252
 "02185","North Slope Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.031,93.754,72.260,81.356,85.704,105.980,118.114,113.375,149.487,120.809,124.741,148.255,122.356,107.312,104.983,99.450,100.000,88.095,89.436,94.800,90.727,74.259,100.961,109.331
 "02185","North Slope Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",3652673,4280226,4950102,6670996,9558210,12024076,14237464,18472210,12500916,13368892,15697618,16025354,14150331,12080436,6377500,5369572,6669857,6846658,5653402,4201829,7554426,9519603,7886921,8087773
 "02188","Northwest Arctic Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",576993,494893,490354,527453,543907,725165,778756,591387,621436,710449,682847,572954,603982,620648,544102,559110,638056,628797,596995,625705,613984,583781,551236,521404
 "02188","Northwest Arctic Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",90.430,77.563,76.851,82.666,85.244,113.652,122.051,92.686,97.395,111.346,107.020,89.797,94.660,97.272,85.275,87.627,100.000,98.549,93.565,98.064,96.227,91.494,86.393,81.718
 "02188","Northwest Arctic Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",301475,269538,276200,322937,372571,544986,619094,516410,573745,696422,712205,594583,597609,605792,514513,524411,638056,644852,620062,652727,718311,769782,754954,743508
 "02195","Petersburg Borough, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),179222,200709,215761,210826,201229,196149,192591,176160,170550,177838,174189,166460,175633,163405,179731,172412
 "02195","Petersburg Borough, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),105.085,117.684,126.510,123.616,117.989,115.010,112.924,103.290,100.000,104.273,102.134,97.602,102.981,95.811,105.383,101.092
 "02195","Petersburg Borough, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),151895,175016,189820,189062,184621,185146,186504,173865,170550,181542,181947,178091,194617,189639,221043,216545
 "02198","Prince of Wales-Hyder Census Area, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),195287,216651,229360,232094,258384,257526,230194,227433,241824,259028,257527,238767,238446,243428,237295,226956
 "02198","Prince of Wales-Hyder Census Area, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),80.756,89.590,94.846,95.976,106.848,106.493,95.191,94.049,100.000,107.114,106.493,98.736,98.603,100.663,98.127,93.852
