GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "30041","Hill, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.267,79.461,88.087,89.444,91.560,87.551,91.980,98.902,93.590,100.045,109.128,101.969,100.838,95.463,106.754,95.963,100.000,111.524,109.478,106.191,95.248,117.130,122.131,106.740
 "30041","Hill, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",353143,389841,450894,483177,503529,497281,552290,617558,554433,613684,713814,682003,698467,665929,730641,652989,693369,788254,790149,779942,741726,991456,1041502,925320
 "30043","Jefferson, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",264203,289389,278677,285224,282204,265357,283857,281286,255573,252843,274691,262970,289102,286298,294583,279242,269271,262885,265760,248356,260913,262556,288336,298980
 "30043","Jefferson, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",98.118,107.471,103.493,105.925,104.803,98.546,105.417,104.462,94.913,93.899,102.013,97.660,107.365,106.324,109.400,103.703,100.000,97.628,98.696,92.233,96.896,97.506,107.080,111.033
 "30043","Jefferson, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",155924,176632,175237,191535,206502,208102,233437,242378,228271,230942,257498,249943,276126,276124,284305,271884,269271,268480,278384,268119,293368,314393,366323,392806
 "30045","Judith Basin, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",46693,42844,40678,56065,62073,47273,64379,67226,68227,83417,76482,92886,68552,87864,112783,123176,94521,100054,100677,108215,76920,97718,104328,110089
 "30045","Judith Basin, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",49.399,45.327,43.037,59.315,65.672,50.014,68.111,71.123,72.183,88.252,80.915,98.270,72.526,92.958,119.321,130.316,100.000,105.854,106.513,114.488,81.379,103.383,110.376,116.471
 "30045","Judith Basin, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",34908,32140,31968,47297,50062,38969,58935,62904,56207,74638,80674,100880,79216,99530,115851,116020,94521,99483,101242,108551,87984,128311,132950,138602
 "30047","Lake, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",634767,671216,670112,694501,707551,726577,746302,735159,738285,803125,776304,757927,757248,786902,806285,795325,831738,818079,840345,869472,957851,921631,1003057,1052343
 "30047","Lake, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.318,80.700,80.568,83.500,85.069,87.356,89.728,88.388,88.764,96.560,93.335,91.126,91.044,94.609,96.940,95.622,100.000,98.358,101.035,104.537,115.163,110.808,120.598,126.523
 "30047","Lake, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",442524,478072,488379,522238,548147,582860,617081,616720,635840,695165,684095,681309,696309,742503,779662,779972,831738,836791,881058,939600,1076590,1100394,1256918,1354912
 "30049","Lewis and Clark, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2420375,2491134,2498128,2550535,2818324,3012431,3120832,3178524,3306271,3644045,3702821,3498809,3284990,3291846,3331815,3354282,3406568,3403017,3607540,3611588,3821475,4025740,4308734,4480091
 "30049","Lewis and Clark, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.050,73.127,73.333,74.871,82.732,88.430,91.612,93.306,97.056,106.971,108.697,102.708,96.431,96.632,97.806,98.465,100.000,99.896,105.900,106.018,112.180,118.176,126.483,131.513
 "30049","Lewis and Clark, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1684661,1780636,1831036,1926468,2196221,2431156,2598341,2697353,2867550,3193696,3295827,3183326,3046388,3117438,3227130,3299553,3406568,3484426,3772502,3887225,4260745,4732358,5310351,5687584
 "30051","Liberty, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",40522,53908,78291,59355,72616,95322,92454,92431,116257,109284,75287,92969,104646,101474,125162,115806,84596,180653,208778,209061,205829,228123,246575,240238
 "30051","Liberty, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",47.901,63.724,92.547,70.163,85.838,112.680,109.289,109.262,137.426,129.184,88.996,109.898,123.701,119.952,147.953,136.894,100.000,213.549,246.795,247.129,243.309,269.663,291.474,283.983
 "30051","Liberty, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",30054,40284,63230,52765,62035,80609,94121,96662,99927,105013,85279,107029,128396,119930,130254,110526,84596,181486,211293,208308,247713,333870,339181,323769
 "30053","Lincoln, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",455538,494102,495224,497620,517784,549415,579193,573507,543238,584262,579834,584627,552535,565366,556305,589683,570841,585373,567211,584731,585656,641746,633023,676458
 "30053","Lincoln, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",79.801,86.557,86.753,87.173,90.705,96.247,101.463,100.467,95.164,102.351,101.575,102.415,96.793,99.041,97.454,103.301,100.000,102.546,99.364,102.433,102.595,112.421,110.893,118.502
 "30053","Lincoln, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",311840,345075,355748,370549,399267,441506,479188,484721,474146,516000,521366,530258,508825,535192,537210,577250,570841,600077,596803,629651,664084,777780,803948,880457
 "30055","McCone, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",78422,63668,87783,78039,80572,66423,95141,79379,66412,119852,94901,125022,121222,91002,94758,105718,98131,104419,97219,99212,101438,99801,82411,113928
 "30055","McCone, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",79.915,64.880,89.454,79.526,82.106,67.688,96.953,80.891,67.677,122.134,96.709,127.403,123.530,92.736,96.563,107.731,100.000,106.408,99.071,101.102,103.370,101.702,83.980,116.098
 "30055","McCone, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",54915,44127,63421,60019,60006,50818,78034,65681,55542,102877,88506,116897,118878,89954,93851,102363,98131,106238,101398,103901,117310,129608,108698,150844
 "30057","Madison, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",204845,251983,229661,240539,328714,403594,387399,368235,320178,314395,365642,312886,357917,391937,427339,425850,419206,451906,496437,505244,549496,575900,567747,491159
 "30057","Madison, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",48.865,60.109,54.785,57.380,78.413,96.276,92.412,87.841,76.377,74.998,87.222,74.638,85.380,93.495,101.940,101.585,100.000,107.800,118.423,120.524,131.080,137.379,135.434,117.164
 "30057","Madison, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",145562,182816,171587,184839,262056,332846,334284,324965,287052,282583,336473,295213,344832,381940,416024,415773,419206,466825,528056,540743,620404,720282,738516,651045
 "30059","Meagher, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",45930,41354,42789,49684,53912,53855,46443,46996,47669,54588,69148,66871,62680,76307,76790,56446,59991,56643,60381,53601,65679,65726,71749,69514
 "30059","Meagher, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.563,68.935,71.326,82.820,89.867,89.772,77.417,78.339,79.460,90.994,115.264,111.469,104.483,127.199,128.003,94.092,100.000,94.419,100.651,89.348,109.482,109.561,119.601,115.876
 "30059","Meagher, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",35552,32630,34810,42223,45712,46870,42486,43769,45008,52188,69623,68990,67695,81154,76405,54743,59991,57592,63054,56852,73011,79962,90615,89658
 "30061","Mineral, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",83641,86113,87634,87933,91624,96548,97344,89200,87225,94370,98213,97518,105612,104217,107414,102806,109778,103854,100194,98754,116897,105677,115523,121980
